"state","lga","itn_campaign_net_quantity","itn_campaign_bale_quantity","itn_routine_net_quantity","intervention","total_cost","target_value","target"
"Abia","Ukwa East",27711.8249329678,554.236498659355,5165.1569225048,"itn_campaign",216542416.972205,97707.5968025725,"Population"
"Abia","Ukwa East",27711.8249329678,554.236498659355,5165.1569225048,"itn_routine",38764296.0971216,16024.0458756219,"Population"
"Abia","Ukwa East",27711.8249329678,554.236498659355,5165.1569225048,"smc",45329202.4234173,10581.7327337186,"Population"
"Abia","Ukwa East",27711.8249329678,554.236498659355,5165.1569225048,"pmc",40896491.7176847,7816.6077442058,"Population"
"Abia","Ukwa East",27711.8249329678,554.236498659355,5165.1569225048,"iptp",5910028.26579245,4885.37984012862,"Population"
"Abia","Ukwa East",27711.8249329678,554.236498659355,5165.1569225048,"cm_private",NA,97707.5968025725,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"vacc",114439433.084389,4698.48857935656,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"cm_public",52942844.0904257,146827.768104893,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"itn_campaign",325403968.826616,146827.768104893,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"itn_routine",58252124.3419602,24079.7539692024,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"smc",68117381.2436862,15901.4472857598,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"pmc",61456230.6179838,11746.2214483914,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"iptp",8881154.46597792,7341.38840524463,"Population"
"Abia","Ukwa West",41643.2860716317,832.865721432633,7761.81676410803,"cm_private",NA,146827.768104893,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"vacc",292276585.688556,11999.8689512762,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"cm_public",135215225.122449,374995.904727381,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"itn_campaign",831076827.408037,374995.904727381,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"itn_routine",148775046.790195,61499.3283752905,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"smc",173970764.092034,40612.0564819753,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"pmc",156958285.882693,29999.6723781905,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"iptp",22682334.5268981,18749.795236369,"Population"
"Abia","Umuahia North",106356.324405181,2127.12648810362,19823.5629224133,"cm_private",NA,374995.904727381,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"vacc",182147935.557465,7478.36625806271,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"cm_public",84266668.3476188,233698.94556446,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"itn_campaign",517930398.171982,233698.94556446,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"itn_routine",92717203.369056,38326.6270725714,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"smc",108419275.023573,25309.595804631,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"pmc",97817030.6554604,18695.9156451568,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"iptp",14135721.4706921,11684.947278223,"Population"
"Abia","Umuahia South",66281.6861578051,1325.6337231561,12354.1235888074,"cm_private",NA,233698.94556446,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"vacc",213664723.35427,8772.33690725403,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"cm_public",98847205.297036,274135.528351688,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"itn_campaign",607547128.675916,274135.528351688,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"itn_routine",108759923.890441,44958.2266496769,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"smc",127178901.771709,29688.8777204879,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"pmc",114742166.746883,21930.8422681351,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"iptp",16581604.442591,13706.7764175844,"Population"
"Abia","Umu Nneochi",77750.3082481771,1555.00616496354,14491.7393151251,"cm_private",NA,274135.528351688,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"vacc",487310238.719736,20007.2783438188,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"cm_public",323695749.158531,625227.448244337,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"itn_campaign",3105331689.97233,625227.448244337,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"itn_routine",247822957.012402,101912.074063827,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"smc",287515573.796486,67118.1665690295,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"pmc",261695200.737149,50018.1958595469,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"iptp",37497069.1893256,31261.3724122168,"Population"
"Anambra","Aguata",397402.085718642,7948.04171437284,33021.222899576,"cm_private",NA,625227.448244337,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"vacc",200403721.122055,8227.88587442748,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"cm_public",133118140.126067,257121.433575859,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"itn_campaign",1277050996.55541,257121.433575859,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"itn_routine",101915861.434054,41910.793672865,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"smc",118239237.124868,27601.9858943684,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"pmc",107620747.237511,20569.7146860687,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"iptp",15420468.5221765,12856.0716787929,"Population"
"Anambra","Anambra East",163429.475581951,3268.58951163902,13579.8007496448,"cm_private",NA,257121.433575859,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"vacc",220363878.532775,9047.38112277662,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"cm_public",146376671.535872,282730.660086769,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"itn_campaign",1404244936.71802,282730.660086769,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"itn_routine",112066654.17125,46085.0975941434,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"smc",130015833.746536,30351.1363603147,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"pmc",118339745.085918,22618.4528069416,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"iptp",16956343.0924009,14136.5330043385,"Population"
"Anambra","Anambra West",179707.007954618,3594.14015909236,14932.345298476,"cm_private",NA,282730.660086769,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"vacc",374355030.915123,15369.7269374127,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"cm_public",248665270.201777,480303.966794147,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"itn_campaign",2385536868.37243,480303.966794147,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"itn_routine",190379276.613581,78289.5465874459,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"smc",220871414.070709,51560.6308353517,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"pmc",201036028.341358,38424.3173435318,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"iptp",28805502.9019606,24015.1983397073,"Population"
"Anambra","Anaocha",305286.977913258,6105.73955826516,25367.1274215427,"cm_private",NA,480303.966794147,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"vacc",147774183.728619,6067.09851542743,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"cm_public",98158978.2188758,189596.828607107,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"itn_campaign",941674972.596234,189596.828607107,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"itn_routine",75150966.0004954,30904.2830629584,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"smc",87187536.5037771,20353.2195509729,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"pmc",79357648.5817909,15167.7462885686,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"iptp",11370782.617303,9479.84143035535,"Population"
"Anambra","Awka North",120510.024544954,2410.20049089909,10013.5065344113,"cm_private",NA,189596.828607107,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"vacc",249803595.986055,10256.0744246013,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"cm_public",165931999.20781,320502.325768792,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"itn_campaign",1591846346.02081,320502.325768792,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"itn_routine",127038303.139778,52241.8791003131,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"smc",147385420.06638,34405.9246712798,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"pmc",134149453.473785,25640.1860615033,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"iptp",19221641.5297168,16025.1162884396,"Population"
"Anambra","Awka South",203715.132942178,4074.30265884355,16927.2458667039,"cm_private",NA,320502.325768792,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"vacc",208310598.839922,8552.51501365408,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"cm_public",138370282.402236,267266.09417669,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"itn_campaign",1327436718.00164,267266.09417669,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"itn_routine",105936925.760397,43564.3733508005,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"smc",122904336.076952,28691.0152098677,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"pmc",111866896.378595,21381.2875341352,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"iptp",16028879.1758031,13363.3047088345,"Population"
"Anambra","Ayamelum",169877.543869738,3397.55087739476,14115.5883256402,"cm_private",NA,267266.09417669,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"vacc",127127788.888112,5219.4287240936,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"cm_public",84444613.7046424,163107.147627925,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"itn_campaign",810108058.774879,163107.147627925,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"itn_routine",64651185.3382581,26586.4650633518,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"smc",75006056.2315944,17509.5522978577,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"pmc",68270127.7111443,13048.571810234,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"iptp",9782104.12395028,8155.35738139625,"Population"
"Anambra","Dunukofia",103672.864723023,2073.45729446045,8614.46101488323,"cm_private",NA,163107.147627925,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"vacc",208675450.602016,8567.4945691373,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"cm_public",138612635.127623,267734.205285541,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"itn_campaign",1329761696.31925,267734.205285541,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"itn_routine",106122472.123615,43640.6754615431,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"smc",123119600.513021,28741.2669374028,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"pmc",112062828.964316,21418.7364228432,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"iptp",16056953.4305182,13386.710264277,"Population"
"Anambra","Ekwusigo",170175.080920499,3403.50161840997,14140.3114904829,"cm_private",NA,267734.205285541,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"vacc",567700121.73732,23307.8097871666,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"cm_public",377094716.265211,728369.055848957,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"itn_campaign",3617607508.23447,728369.055848957,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"itn_routine",288705452.269713,118724.15610338,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"smc",334946022.629157,78190.4181453855,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"pmc",304866152.01614,58269.5244679166,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"iptp",43682830.8789457,36418.4527924478,"Population"
"Anambra","Idemili North",462960.131996917,9259.20263993833,38468.6197221189,"cm_private",NA,728369.055848957,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"vacc",272408599.383361,11184.1579307494,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"cm_public",180947369.146775,349504.935335919,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"itn_campaign",1735894280.6302,349504.935335919,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"itn_routine",138534139.549687,56969.3044597548,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"smc",160722489.567573,37519.354808311,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"pmc",146288785.734202,27960.3948268735,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"iptp",20961029.1088503,17475.246766796,"Population"
"Anambra","Idemili South",222149.540397616,4442.99080795231,18459.011047319,"cm_private",NA,349504.935335919,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"vacc",398145473.25064,16346.4804794268,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"cm_public",264468067.768354,510827.514982089,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"itn_campaign",2537138884.15816,510827.514982089,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"itn_routine",202477971.243332,83264.8849420805,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"smc",234907898.707147,54837.3337333272,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"pmc",213811964.670903,40866.2011985671,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"iptp",30636106.4711432,25541.3757491044,"Population"
"Anambra","Ihiala",324688.112248424,6493.76224496848,26979.2205745709,"cm_private",NA,510827.514982089,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"vacc",195457806.440964,8024.82366923076,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"cm_public",129832817.079755,250775.739663461,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"itn_campaign",1245533691.20299,250775.739663461,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"itn_routine",99400602.9723825,40876.4455651442,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"smc",115321121.75504,26920.7756528725,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"pmc",104964693.593538,20062.0591730769,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"iptp",15039895.1414723,12538.7869831731,"Population"
"Anambra","Njikoka",159396.07621153,3187.9215242306,13244.6545980768,"cm_private",NA,250775.739663461,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"vacc",204742427.635907,8406.01820569725,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"cm_public",136000125.243125,262688.068928039,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"itn_campaign",1304698933.66084,262688.068928039,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"itn_routine",104122322.518674,42818.1552352704,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"smc",120799096.519864,28199.564199425,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"pmc",109950718.13052,21015.0455142431,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"iptp",15754319.0457557,13134.4034464019,"Population"
"Anambra","Nnewi North",166967.695961756,3339.35391923512,13873.8011286768,"cm_private",NA,262688.068928039,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"vacc",307373779.443079,12619.7076775276,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"cm_public",204172984.482969,394365.864922737,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"itn_campaign",1958706101.63829,394365.864922737,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"itn_routine",156315777.665143,64281.6359824061,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"smc",181352127.545586,42335.1755994558,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"pmc",165065776.422061,31549.269193819,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"iptp",23651495.4108944,19718.2932461369,"Population"
"Anambra","Nnewi South",250663.686785686,5013.27373571371,20828.3292202947,"cm_private",NA,394365.864922737,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"vacc",294142963.73827,12076.4959994448,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"cm_public",195384417.239239,377390.499982649,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"itn_campaign",1874394162.28674,377390.499982649,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"itn_routine",149587210.089246,61514.6514971717,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"smc",173545877.508325,40512.8701731373,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"pmc",157960567.672737,30191.2399986119,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"iptp",22633423.6108479,18869.5249991324,"Population"
"Anambra","Ogbaru",239873.940666942,4797.47881333884,19931.7797948618,"cm_private",NA,377390.499982649,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"vacc",165853444.690711,6809.37064020243,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"cm_public",110168124.459537,212792.832506326,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"itn_campaign",1056883103.95904,212792.832506326,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"itn_routine",84345223.6955439,34685.2316985311,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"smc",97854394.4441903,22843.3105695541,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"pmc",89066567.9738479,17023.4266005061,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"iptp",12761927.8166496,10639.6416253163,"Population"
"Anambra","Onitsha North",135253.683601786,2705.07367203572,11238.5973670138,"cm_private",NA,212792.832506326,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"vacc",180701725.96899,7418.98987833361,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"cm_public",120031092.955164,231843.433697925,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"itn_campaign",1151502167.40455,231843.433697925,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"itn_routine",91896357.82029,37790.4796927618,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"smc",106614957.577097,24888.3926074722,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"pmc",97040387.6086035,18547.474695834,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"iptp",13904458.7675629,11592.1716848963,"Population"
"Anambra","Onitsha South",147362.47484087,2947.24949681739,12244.7498481391,"cm_private",NA,231843.433697925,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"vacc",227568712.968346,9343.18678520699,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"cm_public",151162481.672578,291974.587037718,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"itn_campaign",1450156963.42315,291974.587037718,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"itn_routine",115730692.462953,47591.8576871481,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"smc",134266723.51297,31343.4719184991,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"pmc",122208883.150508,23357.9669630175,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"iptp",17510733.6096984,14598.7293518859,"Population"
"Anambra","Orumba North",185582.55910141,3711.6511820282,15420.5608641423,"cm_private",NA,291974.587037718,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"vacc",243078205.743272,9979.9530877879,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"cm_public",161464659.800495,311873.533993372,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"itn_campaign",1548989525.48034,311873.533993372,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"itn_routine",123618087.505878,50835.3860409196,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"smc",143417404.865757,33479.6238741885,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"pmc",130537786.388266,24949.8827194698,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"iptp",18704142.812839,15593.6766996686,"Population"
"Anambra","Orumba South",198230.569111187,3964.61138222373,16471.5185032136,"cm_private",NA,311873.533993372,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"vacc",221546683.162235,9095.94300300742,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"cm_public",147162349.324311,284248.218843982,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"itn_campaign",1411782231.04731,284248.218843982,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"itn_routine",112668172.706159,46332.459671569,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"smc",130713694.625925,30514.0462929015,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"pmc",118974934.479337,22739.8575075185,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"iptp",17047356.3802497,14212.4109421991,"Population"
"Anambra","Oyi",180671.586552391,3613.43173104782,15012.4947642837,"cm_private",NA,284248.218843982,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"vacc",197885681.282565,8124.50383984952,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"cm_public",100449351.834858,253890.744995298,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"itn_campaign",1102179218.14048,253890.744995298,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"itn_routine",105079814.401669,50524.2582540642,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"smc",153949411.496952,35938.2349540843,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"pmc",106268510.225232,20311.2595996238,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"iptp",13581724.9633188,12694.5372497649,"Population"
"Ebonyi","Abakaliki",141050.413886277,2821.00827772553,14001.3823393688,"cm_private",NA,253890.744995298,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"vacc",207094954.585574,8502.60485164372,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"cm_public",105124099.033148,265706.401613866,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"itn_campaign",1153472821.51271,265706.401613866,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"itn_routine",109970055.692411,52875.5739211594,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"smc",161113963.252915,37610.7411484428,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"pmc",111214071.4595,21256.5121291093,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"iptp",14213796.0475066,13285.3200806933,"Population"
"Ebonyi","Afikpo North",147614.667563259,2952.29335126518,14652.9835858433,"cm_private",NA,265706.401613866,"Population"
"Ebonyi","Afikpo South",148456.166060753,2969.12332121507,14736.5150117839,"vacc",208275528.955311,8551.0751650994,"Population"
"Ebonyi","Afikpo South",148456.166060753,2969.12332121507,14736.5150117839,"cm_public",105723373.97545,267221.098909356,"Population"
"Ebonyi","Afikpo South",148456.166060753,2969.12332121507,14736.5150117839,"itn_campaign",1160048358.09201,267221.098909356,"Population"
"Ebonyi","Afikpo South",148456.166060753,2969.12332121507,14736.5150117839,"itn_routine",110596955.702838,53176.9986829619,"Population"
"Ebonyi","Afikpo South",148456.166060753,2969.12332121507,14736.5150117839,"smc",162032416.413707,37825.1465506194,"Population"
"Ebonyi","Afikpo South",148456.166060753,2969.12332121507,14736.5150117839,"pmc",111848063.1595,21377.6879127485,"Population"
"Ebonyi","Afikpo South",148456.166060753,2969.12332121507,14736.5150117839,"iptp",14294823.822152,13361.0549454678,"Population"
