state,lga,pop_2025_projected,pop_number_children_u5,prev_u5_dhs_2021,percentage_urban_pop,chemoprevention_split,code_cm_public,code_iptp,code_smc,code_pmc,code_vacc,code_irs,code_lsm,code_itn_campaign,code_itn_routine,code_itn_urban,code_cm_private
Jigawa,Guri," 195,508 "," 39,297 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Gwaram," 468,007 "," 94,069 ",54.3,7,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Gwiwa," 222,011 "," 44,624 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Hadejia," 179,854 "," 36,151 ",54.3,99,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Jahun," 396,460 "," 79,688 ",54.3,0,SMC,1,1,1,0,0,1,0,0,1,0,1
Jigawa,Kafin Hausa," 460,964 "," 92,654 ",54.3,17,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Kaugama," 222,444 "," 44,711 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Kazaure," 277,942 "," 55,866 ",54.3,52,SMC,1,1,1,0,0,1,0,0,1,0,1
Jigawa,Kiri Kasamma," 332,133 "," 66,759 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Kiyawa," 298,277 "," 59,954 ",54.3,17,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Maigatari," 305,356 "," 61,377 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Malam Madori," 284,202 "," 57,125 ",54.3,9,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Miga," 220,538 "," 44,328 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Ringim," 331,829 "," 66,698 ",54.3,30,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Roni," 133,510 "," 26,835 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Sule Tankarkar," 232,501 "," 46,733 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Taura," 227,410 "," 45,709 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Jigawa,Yankwashi," 164,948 "," 33,155 ",54.3,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Kaduna,Birnin Gwari," 459,314 "," 88,188 ",31.9,14,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Chikun," 661,262 "," 126,962 ",31.9,70,SMC,1,1,1,0,0,0,0,0,1,1,1
Kaduna,Giwa," 519,358 "," 99,717 ",31.9,11,SMC,1,1,1,0,0,0,0,0,1,1,1
Kaduna,Igabi," 765,141 "," 146,907 ",31.9,52,SMC,1,1,1,0,0,0,0,0,1,1,1
Kaduna,Ikara," 345,884 "," 66,410 ",31.9,33,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Jaba," 277,053 "," 53,194 ",31.9,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Jema'a," 494,167 "," 94,880 ",31.9,33,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Kachia," 448,633 "," 86,138 ",31.9,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Kaduna North," 647,590 "," 124,337 ",31.9,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kaduna,Kaduna South," 715,366 "," 137,350 ",31.9,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kaduna,Kagarko," 424,636 "," 81,530 ",31.9,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Kajuru," 195,054 "," 37,450 ",31.9,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Kaura," 310,186 "," 59,556 ",31.9,54,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Kauru," 393,050 "," 75,466 ",31.9,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Kubau," 498,611 "," 95,733 ",31.9,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Kudan," 246,826 "," 47,391 ",31.9,50,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Lere," 603,476 "," 115,867 ",31.9,20,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Markafi," 260,358 "," 49,989 ",31.9,48,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Sabon Gari," 517,536 "," 99,367 ",31.9,93,SMC,1,1,1,0,0,0,0,0,1,1,1
Kaduna,Sanga," 269,081 "," 51,664 ",31.9,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Soba," 517,207 "," 99,304 ",31.9,0,SMC,1,1,1,0,0,0,0,0,1,1,1
Kaduna,Zango Kataf," 566,620 "," 108,791 ",31.9,12,SMC,1,1,1,0,0,0,0,1,0,0,1
Kaduna,Zaria," 722,931 "," 138,803 ",31.9,93,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Ajingi," 323,417 "," 62,420 ",54,55,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Albasu," 351,577 "," 67,854 ",54,79,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Bagwai," 302,663 "," 58,414 ",54,94,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Bebeji," 359,591 "," 69,401 ",54,25,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Bichi," 521,465 "," 100,643 ",54,86,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Bunkure," 326,897 "," 63,091 ",54,86,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Dala," 784,624 "," 151,432 ",54,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Dambatta," 394,363 "," 76,112 ",54,40,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Dawakin Kudu," 422,511 "," 81,545 ",54,82,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Dawakin Tofa," 461,297 "," 89,030 ",54,94,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Doguwa," 282,262 "," 54,477 ",54,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Fagge," 374,916 "," 72,359 ",54,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Gabasawa," 395,731 "," 76,376 ",54,44,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Garko," 303,474 "," 58,570 ",54,29,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Garum Mallam," 222,261 "," 42,896 ",54,44,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Gaya," 388,639 "," 75,007 ",54,69,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Gezawa," 528,995 "," 102,096 ",54,94,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Gwale," 670,457 "," 129,398 ",54,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Gwarzo," 344,054 "," 66,402 ",54,91,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Kabo," 286,970 "," 55,385 ",54,85,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Kano Municipal," 695,594 "," 134,250 ",54,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Karaye," 269,896 "," 52,090 ",54,87,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Kibiya," 259,727 "," 50,127 ",54,84,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Kiru," 500,590 "," 96,614 ",54,64,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Kumbotso," 551,597 "," 106,458 ",54,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Kunchi," 206,424 "," 39,840 ",54,58,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Kura," 268,114 "," 51,746 ",54,89,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Madobi," 257,979 "," 49,790 ",54,92,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Makoda," 412,388 "," 79,591 ",54,34,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Minjibir," 411,483 "," 79,416 ",54,96,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Nasarawa," 1,117,489 "," 215,675 ",54,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Rano," 277,823 "," 53,620 ",54,61,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Rimin Gado," 193,685 "," 37,381 ",54,85,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Rogo," 426,465 "," 82,308 ",54,63,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Shanono," 260,683 "," 50,312 ",54,67,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Sumaila," 469,132 "," 90,543 ",54,49,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Takai," 379,682 "," 73,279 ",54,76,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Tarauni," 415,667 "," 80,224 ",54,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Kano,Tofa," 184,751 "," 35,657 ",54,96,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Tsanyawa," 295,537 "," 57,039 ",54,50,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Tudun Wada," 428,434 "," 82,688 ",54,67,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Ungogo," 685,277 "," 132,259 ",54,100,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Warawa," 247,061 "," 47,683 ",54,63,SMC,1,1,1,0,0,0,0,1,0,0,1
Kano,Wudil," 353,451 "," 68,216 ",54,91,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Bakori," 264,118 "," 54,937 ",49.5,59,SMC,1,1,1,0,0,1,0,1,0,0,1
Katsina,Batagarawa," 333,971 "," 69,466 ",49.5,64,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Batsari," 367,207 "," 76,379 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Baure," 358,493 "," 74,567 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Bindawa," 266,744 "," 55,483 ",49.5,66,SMC,1,1,1,0,0,1,0,1,0,0,1
Katsina,Charanchi," 241,990 "," 50,334 ",49.5,30,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Dandume," 256,712 "," 53,396 ",49.5,49,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Danja," 221,661 "," 46,105 ",49.5,70,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Dan Musa," 199,949 "," 41,589 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Daura," 397,255 "," 82,629 ",49.5,83,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Dutsi," 213,572 "," 44,423 ",49.5,38,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Dutsin Ma," 300,001 "," 62,400 ",49.5,41,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Faskari," 343,406 "," 71,428 ",49.5,6,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Funtua," 397,736 "," 82,729 ",49.5,78,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Ingawa," 298,798 "," 62,150 ",49.5,16,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Jibia," 295,772 "," 61,521 ",49.5,43,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Kafur," 369,832 "," 76,925 ",49.5,33,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Kaita," 322,217 "," 67,021 ",49.5,32,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Kankara," 429,715 "," 89,381 ",49.5,10,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Kankia," 267,438 "," 55,627 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Katsina," 561,977 "," 116,891 ",49.5,98,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Kurfi," 206,149 "," 42,879 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Kusada," 173,731 "," 36,136 ",49.5,9,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Mai'adua," 356,478 "," 74,147 ",49.5,14,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Malumfashi," 323,075 "," 67,200 ",49.5,45,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Mani," 311,434 "," 64,778 ",49.5,53,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Mashi," 302,193 "," 62,856 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Matazu," 201,051 "," 41,819 ",49.5,0,SMC,1,1,1,0,0,1,0,1,0,0,1
Katsina,Musawa," 300,314 "," 62,465 ",49.5,1,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Rimi," 272,202 "," 56,618 ",49.5,40,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Sabuwa," 248,508 "," 51,690 ",49.5,2,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Safana," 327,166 "," 68,051 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Sandamu," 241,910 "," 50,317 ",49.5,1,SMC,1,1,1,0,0,0,0,1,0,0,1
Katsina,Zango," 275,664 "," 57,338 ",49.5,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Kebbi,Aleiro," 121,366 "," 24,516 ",75.7,8,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Arewa Dandi," 343,279 "," 69,342 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Argungu," 362,313 "," 73,187 ",75.7,44,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Augie," 210,547 "," 42,530 ",75.7,9,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Bagudo," 430,643 "," 86,990 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Birnin Kebbi," 486,019 "," 98,176 ",75.7,58,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Bunza," 223,536 "," 45,154 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Dandi," 264,542 "," 53,438 ",75.7,27,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Fakai," 216,706 "," 43,775 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Gwandu," 273,347 "," 55,216 ",75.7,3,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Jega," 357,806 "," 72,277 ",75.7,47,SMC,1,1,1,0,1,1,0,1,0,0,1
Kebbi,Kalgo," 153,662 "," 31,040 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Koko/Besse," 280,115 "," 56,583 ",75.7,30,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Maiyama," 314,385 "," 63,506 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Ngaski," 228,159 "," 46,088 ",75.7,1,SMC,1,1,1,0,1,1,0,1,0,0,1
Kebbi,Sakaba," 165,965 "," 33,525 ",75.7,0,SMC,1,1,1,0,1,1,0,1,0,0,1
Kebbi,Shanga," 230,040 "," 46,468 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Suru," 268,637 "," 54,265 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Wasagu/Danko," 479,960 "," 96,952 ",75.7,0,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Yauri," 181,952 "," 36,754 ",75.7,74,SMC,1,1,1,0,1,0,0,1,0,0,1
Kebbi,Zuru," 299,144 "," 60,427 ",75.7,54,SMC,1,1,1,0,1,0,0,1,0,0,1
Sokoto,Binji," 183,860 "," 37,140 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Bodinga," 307,335 "," 62,082 ",40.2,67,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Dange Shuni," 341,086 "," 68,899 ",40.2,73,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Gada," 439,136 "," 88,705 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Goronyo," 321,117 "," 64,866 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Gudu," 168,213 "," 33,979 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Gwadabawa," 408,311 "," 82,479 ",40.2,11,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Illela," 264,720 "," 53,473 ",40.2,18,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Isa," 264,958 "," 53,521 ",40.2,0,SMC,1,1,1,0,0,1,0,1,0,0,1
Sokoto,Kebbe," 217,149 "," 43,864 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Kware," 236,422 "," 47,757 ",40.2,65,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Rabah," 262,990 "," 53,124 ",40.2,8,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Sabon Birni," 365,818 "," 73,895 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Shagari," 276,664 "," 55,886 ",40.2,33,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Silame," 184,436 "," 37,256 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Sokoto North," 410,855 "," 82,993 ",40.2,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Sokoto,Sokoto South," 348,567 "," 70,411 ",40.2,100,SMC,1,1,1,0,0,0,0,0,1,1,1
Sokoto,Tambuwal," 398,345 "," 80,466 ",40.2,22,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Tangaza," 202,367 "," 40,878 ",40.2,0,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Tureta," 120,630 "," 24,367 ",40.2,0,SMC,1,1,1,0,0,1,0,1,0,0,1
Sokoto,Wamako," 316,053 "," 63,843 ",40.2,90,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Wurno," 286,355 "," 57,844 ",40.2,50,SMC,1,1,1,0,0,0,0,1,0,0,1
Sokoto,Yabo," 203,305 "," 41,068 ",40.2,20,SMC,1,1,1,0,0,0,0,1,0,0,1
Zamfara,Anka," 261,325 "," 52,788 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Bakura," 340,473 "," 68,776 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Birnin Magaji," 334,910 "," 67,652 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Bukkuyum," 393,611 "," 79,509 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Bungudu," 470,562 "," 95,053 ",59.6,12,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Gummi," 376,096 "," 75,971 ",59.6,22,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Gusau," 698,103 "," 141,017 ",59.6,69,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Kaura Namoda," 519,173 "," 104,873 ",59.6,29,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Maradun," 377,628 "," 76,281 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Maru," 533,324 "," 107,731 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Shinkafi," 247,365 "," 49,968 ",59.6,31,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Talata Mafara," 392,341 "," 79,253 ",59.6,29,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Tsafe," 485,635 "," 98,098 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Zamfara,Zurmi," 534,845 "," 108,039 ",59.6,0,SMC,1,1,1,0,0,0,0,0,1,0,1
Abia,Aba North," 179,561 "," 20,470 ",26.4,100,PMC,1,1,0,0,0,0,1,0,1,1,1
Abia,Aba South," 718,318 "," 81,888 ",26.4,100,PMC,1,1,0,0,0,0,1,0,1,1,1
Abia,Arochukwu," 284,589 "," 32,443 ",26.4,54,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Bende," 323,716 "," 36,904 ",26.4,3,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Ikwuano," 231,748 "," 26,419 ",26.4,61,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Isiala Ngwa North," 258,950 "," 29,520 ",26.4,97,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Isiala Ngwa South," 229,652 "," 26,180 ",26.4,95,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Isuikwato," 194,602 "," 22,185 ",26.4,50,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Obi Nwa," 305,689 "," 34,848 ",26.4,93,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Ohafia," 413,402 "," 47,128 ",26.4,34,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Osisioma Ngwa," 370,841 "," 42,276 ",26.4,99,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Ugwunagbo," 143,473 "," 16,356 ",26.4,79,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Ukwa East," 97,708 "," 11,139 ",26.4,0,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Ukwa West," 146,828 "," 16,738 ",26.4,5,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Umuahia North," 374,996 "," 42,750 ",26.4,93,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Umuahia South," 233,699 "," 26,642 ",26.4,98,PMC,1,1,0,0,0,0,0,0,1,0,1
Abia,Umu Nneochi," 274,136 "," 31,251 ",26.4,72,PMC,1,1,0,0,0,0,0,0,1,0,1
Anambra,Aguata," 625,227 "," 70,651 ",20.2,100,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Anambra East," 257,121 "," 29,055 ",20.2,56,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Anambra West," 282,731 "," 31,949 ",20.2,0,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Anaocha," 480,304 "," 54,274 ",20.2,100,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Awka North," 189,597 "," 21,424 ",20.2,48,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Awka South," 320,502 "," 36,217 ",20.2,98,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Ayamelum," 267,266 "," 30,201 ",20.2,0,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Dunukofia," 163,107 "," 18,431 ",20.2,80,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Ekwusigo," 267,734 "," 30,254 ",20.2,99,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Idemili North," 728,369 "," 82,306 ",20.2,100,NA,1,1,0,0,0,0,0,0,1,1,1
Anambra,Idemili South," 349,505 "," 39,494 ",20.2,100,NA,1,1,0,0,0,0,0,0,1,1,1
Anambra,Ihiala," 510,828 "," 57,724 ",20.2,99,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Njikoka," 250,776 "," 28,338 ",20.2,99,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Nnewi North," 262,688 "," 29,684 ",20.2,100,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Nnewi South," 394,366 "," 44,563 ",20.2,99,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Ogbaru," 377,390 "," 42,645 ",20.2,74,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Onitsha North," 212,793 "," 24,046 ",20.2,100,NA,1,1,0,0,0,0,0,0,1,1,1
Anambra,Onitsha South," 231,843 "," 26,198 ",20.2,100,NA,1,1,0,0,0,0,0,0,1,1,1
Anambra,Orumba North," 291,975 "," 32,993 ",20.2,88,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Orumba South," 311,874 "," 35,242 ",20.2,82,NA,1,1,0,0,0,0,0,1,0,0,1
Anambra,Oyi," 284,248 "," 32,120 ",20.2,97,NA,1,1,0,0,0,0,0,1,0,0,1
Ebonyi,Abakaliki," 253,891 "," 37,830 ",30.2,84,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Afikpo North," 265,706 "," 39,590 ",30.2,48,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Afikpo South," 267,221 "," 39,816 ",30.2,75,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ebonyi," 215,799 "," 32,154 ",30.2,89,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ezza North," 247,896 "," 36,937 ",30.2,80,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ezza South," 226,653 "," 33,771 ",30.2,91,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ikwo," 364,628 "," 54,330 ",30.2,67,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ishielu," 258,806 "," 38,562 ",30.2,54,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ivo," 205,855 "," 30,672 ",30.2,55,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Izzi," 401,452 "," 59,816 ",30.2,74,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ohaozara," 251,574 "," 37,484 ",30.2,91,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Ohaukwu," 331,698 "," 49,423 ",30.2,89,PMC,1,1,0,0,0,0,0,0,1,0,1
Ebonyi,Onicha," 401,334 "," 59,799 ",30.2,85,PMC,1,1,0,0,0,0,0,0,1,0,1
Enugu,Aninri," 238,864 "," 28,186 ",30.1,66,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Awgu," 345,953 "," 40,822 ",30.1,80,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Enugu East," 485,930 "," 57,340 ",30.1,92,PMC,1,1,0,0,0,0,0,0,1,1,1
Enugu,Enugu North," 424,594 "," 50,102 ",30.1,100,PMC,1,1,0,0,0,0,1,0,1,1,1
Enugu,Enugu South," 347,250 "," 40,976 ",30.1,99,PMC,1,1,0,0,0,0,1,0,1,1,1
Enugu,Ezeagu," 299,153 "," 35,300 ",30.1,52,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Igbo Etiti," 365,313 "," 43,107 ",30.1,94,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Igbo Eze North," 453,858 "," 53,555 ",30.1,97,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Igbo Eze South," 258,404 "," 30,492 ",30.1,96,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Isi Uzo," 260,566 "," 30,747 ",30.1,24,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Nkanu East," 269,323 "," 31,780 ",30.1,7,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Nkanu West," 258,440 "," 30,496 ",30.1,93,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Nsukka," 542,619 "," 64,029 ",30.1,88,PMC,1,1,0,0,0,0,0,0,1,1,1
Enugu,Oji River," 225,748 "," 26,638 ",30.1,72,PMC,1,1,0,0,0,0,0,1,0,0,1
Enugu,Udenu," 313,329 "," 36,973 ",30.1,95,PMC,1,1,0,0,0,0,0,1,0,0,1
