"state","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine_all","code_vaccine_limited","code_irs","code_lsm","code_itn_type","code_itn_urban","itn_combined","intervention_summary"
"Bauchi","Dass","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Gamawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Ganjuwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Giade","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Itas/Gadau","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Jama'are","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Katagum","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Kirfi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Misau","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Ningi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Shira","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Tafawa Balewa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Toro","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Warji","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Bauchi","Zaki","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Abadam","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Askira/Uba","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Bama","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Bayo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Biu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Chibok","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Damboa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Dikwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Gubio","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Guzamala","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Gwoza","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Hawul","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Jere","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Kaga","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Kala/Balge","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Konduga","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Kukawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Kwaya Kusar","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Mafa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Magumeri","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Maiduguri","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + SMC + Vaccine + LSM"
"Borno","Marte","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Mobbar","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Monguno","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Ngala","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Nganzai","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Borno","Shani","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Akko","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Balanga","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Billiri","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Dukku","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Funakaye","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Gombe","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Kaltungo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Kwami","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Nafada (Bajoga)","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Shomgom","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Gombe","Yamaltu/Deba","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Taraba","Ardo Kola","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Bali","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Taraba","Donga","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Taraba","Gashaka","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Taraba","Gassol","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Ibi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Jalingo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Karin Lamido","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Kurmi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Taraba","Lau","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Sardauna","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Taraba","Takum","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Taraba","Ussa","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + PMC + Vaccine + LSM"
"Taraba","Wukari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Yorro","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Taraba","Zing","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Bade","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Bursari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Damaturu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Fika","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Fune","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Geidam","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Gujba","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Gulani","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Jakusko","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Karasuwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Machina","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Nangere","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Nguru","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Potiskum","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Tarmua","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Yunusari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Yobe","Yusufari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Jigawa","Auyo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Babura","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Birnin Kudu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Biriniwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Buji","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Dutse","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Gagarawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Garki","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Gumel","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Guri","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Gwaram","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Gwiwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Hadejia","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Jahun","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Kafin Hausa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Kaugama","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Kazaure","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Kiri Kasamma","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Kiyawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Maigatari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Malam Madori","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Miga","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Ringim","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Roni","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Sule Tankarkar","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Taura","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Jigawa","Yankwashi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Kaduna","Birnin Gwari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Chikun","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kaduna","Giwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kaduna","Igabi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kaduna","Ikara","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Jaba","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Jema'a","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Kachia","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Kaduna North","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kaduna","Kaduna South","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kaduna","Kagarko","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Kajuru","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Kaura","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Kauru","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Kubau","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Kudan","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Lere","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Markafi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Sabon Gari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kaduna","Sanga","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Soba","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kaduna","Zango Kataf","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kaduna","Zaria","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Ajingi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Albasu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Bagwai","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Bebeji","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Bichi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Bunkure","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Dala","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Dambatta","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Dawakin Kudu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Dawakin Tofa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
