state,lga,pop_2025_projected,pop_number_children_u5,prev_u5_dhs_2021,percentage_urban_pop,chemoprevention_split,code_cm_public,code_iptp,code_smc,code_pmc,code_vacc,code_irs,code_lsm,code_itn_campaign,code_itn_routine,code_itn_urban,code_cm_private
Cross River,Abi,247975,31989,40.6,42,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Akamkpa,257233,33183,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Akpabuyo,467818,60349,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Bakassi,54368,7013,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Bekwara,181272,23384,40.6,63,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Biase,288863,37263,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Boki,320647,41363,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Calabar Municipal,329074,42450,40.6,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Calabar South,315613,40714,40.6,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Etung,137523,17740,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Ikom,281265,36283,40.6,45,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Obanliku,188379,24301,40.6,16,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Obubra,296475,38245,40.6,8,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Obudu,277426,35788,40.6,60,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Odukpani,331426,42754,40.6,11,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Ogoja,294810,38030,40.6,36,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Yakurr,337246,43505,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Cross River,Yala,363511,46893,40.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Delta,Aniocha North,190023,24133,18.9,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Aniocha South,259382,32941,18.9,48,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Bomadi,157070,19948,18.9,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Burutu,379777,48232,18.9,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ethiope East,366931,46600,18.9,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ethiope West,370163,47011,18.9,49,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ika North East,333837,42397,18.9,70,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ika South,305060,38743,18.9,55,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Isoko North,262146,33293,18.9,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Isoko South,429391,54533,18.9,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ndokwa East,188492,23939,18.9,13,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ndokwa West,273952,34792,18.9,34,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Okpe,234461,29777,18.9,51,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Oshimili North,216460,27490,18.9,81,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Oshimili South,273966,34794,18.9,98,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Patani,123059,15629,18.9,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Sapele,318232,40415,18.9,90,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Udu,260176,33042,18.9,88,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ughelli North,585591,74370,18.9,70,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ughelli South,388288,49313,18.9,21,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Ukwuani,217362,27605,18.9,78,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Uvwie,344627,43768,18.9,98,PMC,1,1,0,1,1,1,1,1,1,0,1
Delta,Warri North,248615,31574,18.9,0,PMC,1,1,0,1,1,1,1,1,1,1,1
Delta,Warri South,569674,72349,18.9,96,PMC,1,1,0,1,1,1,1,1,1,1,1
Delta,Warri South West,212804,27026,18.9,0,PMC,1,1,0,1,1,1,1,1,1,1,1
Edo,Akoko Edo,440399,55931,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Egor,572940,72763,30.1,100,PMC,1,1,0,1,1,1,1,1,1,1,1
Edo,Esan Central,177196,22504,30.1,51,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Esan North East,205392,26085,30.1,93,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Esan South East,280014,35562,30.1,1,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Esan West,215038,27310,30.1,83,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Etsako Central,158651,20149,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Etsako East,248067,31505,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Etsako West,335013,42547,30.1,72,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Igueben,118323,15027,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Ikpoba Okha,626470,79562,30.1,95,PMC,1,1,0,1,1,1,1,1,1,1,1
Edo,Oredo,630569,80082,30.1,98,PMC,1,1,0,1,1,1,1,1,1,1,1
Edo,Orhionmwon,309790,39343,30.1,2,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Ovia North East,261552,33217,30.1,69,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Ovia South West,232471,29524,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Owan East,260350,33064,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Owan West,166780,21181,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Edo,Uhunmwonde,204988,26034,30.1,67,PMC,1,1,0,1,1,1,1,1,1,1,1
Rivers,Abua/Odual,534033,63550,33.8,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Ahoada East,314516,37427,33.8,47,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Ahoada West,471294,56084,33.8,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Akuku Toru,304643,36253,33.8,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Andoni,412091,49039,33.8,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Asari Toru,415614,49458,33.8,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Bonny,406530,48377,33.8,82,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Degema,471739,56137,33.8,1,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Eleme,359654,42799,33.8,98,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Emohua,380196,45243,33.8,15,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Etche,472631,56243,33.8,55,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Gokana,442137,52614,33.8,94,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Ikwerre,357264,42514,33.8,73,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Khana,553915,65916,33.8,32,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Obia/Akpor,874297,104041,33.8,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Ogba/Egbema/Ndoni,535705,63749,33.8,59,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Ogu/Bolo,142357,16941,33.8,75,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Okrika,420338,50020,33.8,95,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Omumma,189832,22590,33.8,83,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Opobo/Nkoro,289005,34392,33.8,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Oyigbo,236999,28203,33.8,92,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Port Harcourt,1018405,121190,33.8,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Rivers,Tai,227501,27073,33.8,57,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ado Ekiti,561327,64553,36.5,97,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Aiyekire (Gboyin),264834,30456,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Efon Alayee,156015,17942,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ekiti East,247550,28468,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ekiti South West,295412,33972,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ekiti West,321382,36959,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Emure,168679,19398,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Idosi Osi,286311,32926,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ijero,397026,45658,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ikere,265834,30571,36.5,95,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ikole,304944,35069,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ilejemeje,77767,8943,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Irepodun/Ifelodun,235006,27026,36.5,15,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Ise/Orun,203907,23449,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Moba,260198,29923,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ekiti,Oye,246576,28356,36.5,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Lagos,Agege,846276,106631,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Ajeromi Ifelodun,1259704,158723,3.2,100,NA,1,1,0,0,1,1,1,0,1,1,1
Lagos,Alimosho,2418492,304730,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Amuwo Odofin,602941,75971,3.2,98,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Apapa,408686,51494,3.2,100,NA,1,1,0,0,1,1,1,0,1,1,1
Lagos,Badagry,435710,54899,3.2,86,PMC,1,1,0,1,1,1,1,0,1,0,1
Lagos,Epe,333080,41968,3.2,66,PMC,1,1,0,1,1,1,1,0,1,0,1
Lagos,Eti Osa,520128,65536,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Ibeju/Lekki,215889,27202,3.2,81,PMC,1,1,0,1,1,1,1,0,1,0,1
Lagos,Ifako Ijaye,783951,98778,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Ikeja,582119,73347,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Ikorodu,967559,121912,3.2,97,PMC,1,1,0,1,1,1,1,0,1,0,1
Lagos,Kosofe,1251375,157673,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Lagos Island,389834,49119,3.2,99,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Lagos Mainland,598771,75445,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Mushin,1158059,145915,3.2,100,NA,1,1,0,0,1,1,1,0,1,1,1
Lagos,Ojo,1116484,140677,3.2,99,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Oshodi Isolo,1152935,145270,3.2,100,NA,1,1,0,0,1,1,1,0,1,1,1
Lagos,Shomolu,739656,93197,3.2,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Lagos,Surulere,921644,116127,3.2,100,NA,1,1,0,0,1,1,1,0,1,1,1
Ogun,Abeokuta North,369068,52039,35.6,88,PMC,1,1,0,1,1,1,1,0,1,1,1
Ogun,Abeokuta South,464683,65520,35.6,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Ogun,Ado Odo/Ota,978847,138017,35.6,97,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ewekoro,102282,14422,35.6,79,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ifo,1000992,141140,35.6,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ijebu East,202959,28617,35.6,37,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ijebu North,520797,73432,35.6,82,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ijebu North East,127730,18010,35.6,79,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ijebu Ode,291776,41140,35.6,94,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ikenne,221146,31182,35.6,96,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Imeko Afon,154004,21715,35.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ipokia,279200,39367,35.6,78,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Obafemi Owode,436419,61535,35.6,80,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Odeda,203332,28670,35.6,65,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Odogbolu,233288,32894,35.6,66,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Ogun Waterside,137796,19429,35.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Remo North,110932,15641,35.6,78,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Shagamu,475061,66984,35.6,96,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Yewa North,341314,48125,35.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ogun,Yewa South,312523,44066,35.6,75,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Akoko North East,314619,39957,45,84,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Akoko North West,372196,47269,45,31,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Akoko South East,144831,18394,45,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Akoko South West,401210,50954,45,79,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Akure North,229721,29175,45,63,PMC,1,1,0,1,1,1,1,0,1,1,1
Ondo,Akure South,632898,80378,45,98,PMC,1,1,0,1,1,1,1,0,1,1,1
Ondo,Ese Odo,278015,35308,45,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Idanre,228017,28958,45,36,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Ifedore,309840,39350,45,6,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Ilaje,509171,64665,45,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Ile Oluji Okeigbo,301942,38347,45,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Irele,253210,32158,45,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Odigbo,408069,51825,45,40,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Okitipupa,411320,52238,45,42,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Ondo East,133674,16977,45,47,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Ondo West,507467,64448,45,81,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Ose,253215,32158,45,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Ondo,Owo,390457,49588,45,67,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Aiyedade,272619,32442,27.6,46,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Aiyedire,139088,16551,27.6,67,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Atakumosa East,138716,16507,27.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Atakumosa West,124581,14825,27.6,20,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Boluwaduro,129327,15390,27.6,8,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Boripe,252884,30093,27.6,96,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ede North,152775,18180,27.6,99,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Ede South,137593,16374,27.6,61,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Egbedore,134823,16044,27.6,88,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Ejigbo,241534,28743,27.6,55,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ife Central,304762,36267,27.6,96,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ife East,343786,40910,27.6,96,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ife North,279372,33245,27.6,75,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Ife South,245134,29171,27.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ifedayo,68366,8136,27.6,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ifelodun,175788,20919,27.6,91,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Ila,113105,13460,27.6,88,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ilesha East,192141,22865,27.6,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ilesha West,194680,23167,27.6,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Irepodun,217976,25939,27.6,99,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Irewole,260292,30975,27.6,88,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Isokan,186024,22137,27.6,76,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Iwo,348769,41503,27.6,94,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Obokun,212982,25345,27.6,8,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Odo Otin,240738,28648,27.6,30,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Ola Oluwa,138939,16534,27.6,2,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Olorunda,239956,28555,27.6,93,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Oriade,270450,32183,27.6,32,PMC,1,1,0,1,1,1,1,0,1,0,1
Osun,Orolu,187431,22304,27.6,93,PMC,1,1,0,1,1,1,1,0,1,1,1
Osun,Osogbo,283442,33730,27.6,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Oyo,Afijio,247217,31644,29.4,79,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Akinyele,396139,50706,29.4,88,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Atiba,314662,40277,29.4,76,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Atigbo,205662,26325,29.4,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Egbeda,530483,67902,29.4,96,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Ibadan Central (Ibadan North East),619882,79345,29.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Oyo,Ibadan North,576259,73761,29.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Oyo,Ibadan North West,288072,36873,29.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Oyo,Ibadan South East,498341,63788,29.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Oyo,Ibadan South West,529463,67771,29.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Oyo,Ibarapa Central,193090,24716,29.4,75,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Ibarapa East,219159,28052,29.4,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Ibarapa North,187573,24009,29.4,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Ido,194668,24918,29.4,89,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Irepo,226749,29024,29.4,63,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Iseyin,478071,61193,29.4,71,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Itesiwaju,238253,30496,29.4,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Iwajowa,192349,24621,29.4,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Kajola,375037,48005,29.4,57,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Lagelu,277045,35462,29.4,87,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Ogbomosho North,371916,47605,29.4,99,SMC,1,1,1,0,1,1,1,0,1,1,1
Oyo,Ogbomosho South,187734,24030,29.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Oyo,Ogo Oluwa,121936,15608,29.4,40,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Olorunsogo,152124,19472,29.4,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Oyo,Oluyole,380522,48707,29.4,95,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Ona Ara,496684,63575,29.4,93,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Orelope,194513,24898,29.4,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Ori Ire,279430,35767,29.4,16,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Oyo East,232088,29707,29.4,86,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Oyo West,255208,32667,29.4,84,PMC,1,1,0,1,1,1,1,0,1,0,1
Oyo,Saki East,203777,26083,29.4,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Oyo,Saki West,511079,65418,29.4,66,SMC,1,1,1,0,1,1,1,0,1,0,1
Oyo,Surulere,262469,33596,29.4,27,PMC,1,1,0,1,1,1,1,0,1,0,1
