"state","lga","pop_2025_projected","pop_number_children_u5","pop_number_pw","admin_number_states","admin_number_lgas","admin_number_wards","currency","full_cost","cost_per_person"
"Sokoto","Kebbe",217149.492560483,43864.1974972176,10857.4746280241,NA,1,10,"USD",1117922.89645263,5.14817181136748
"Sokoto","Kware",236421.655492146,47757.1744094136,11821.0827746073,NA,1,11,"Naira",1952634797.47466,8259.11989073068
"Sokoto","Kware",236421.655492146,47757.1744094136,11821.0827746073,NA,1,11,"USD",1220396.74842166,5.16194993170667
"Sokoto","Rabah",262990.086512668,53123.997475559,13149.5043256334,NA,1,11,"Naira",2164374863.01284,8229.87243250549
"Sokoto","Rabah",262990.086512668,53123.997475559,13149.5043256334,NA,1,11,"USD",1352734.28938303,5.14367027031595
"Sokoto","Sabon Birni",365818.448621428,73895.3266215285,18290.9224310714,NA,1,11,"Naira",3011969227.73222,8233.50828555176
"Sokoto","Sabon Birni",365818.448621428,73895.3266215285,18290.9224310714,NA,1,11,"USD",1882480.76733263,5.14594267846983
"Sokoto","Shagari",276663.977046525,55886.123363398,13833.1988523262,NA,1,10,"Naira",2274696289.91049,8221.87374805202
"Sokoto","Shagari",276663.977046525,55886.123363398,13833.1988523262,NA,1,10,"USD",1421685.18119406,5.13867109253253
"Sokoto","Silame",184436.18616788,37256.1096059117,9221.80930839399,NA,1,10,"Naira",1532267587.36576,8307.84684503853
"Sokoto","Silame",184436.18616788,37256.1096059117,9221.80930839399,NA,1,10,"USD",957667.242103598,5.19240427814907
"Sokoto","Sokoto North",410855.007230811,82992.7114606237,20542.7503615405,NA,1,11,"Naira",3353989667.58198,8163.43870356622
"Sokoto","Sokoto North",410855.007230811,82992.7114606237,20542.7503615405,NA,1,11,"USD",2096243.54223874,5.10214918972889
"Sokoto","Sokoto South",348566.953459178,70410.524598754,17428.3476729589,NA,1,11,"Naira",2851049118.84387,8179.3442853663
"Sokoto","Sokoto South",348566.953459178,70410.524598754,17428.3476729589,NA,1,11,"USD",1781905.69927742,5.11209017835394
"Sokoto","Tambuwal",398344.852061538,80465.6601164306,19917.2426030769,NA,1,11,"Naira",3267367308.5126,8202.35856344854
"Sokoto","Tambuwal",398344.852061538,80465.6601164306,19917.2426030769,NA,1,11,"USD",2042104.56782037,5.12647410215533
"Sokoto","Tangaza",202366.526959471,40878.038445813,10118.3263479735,NA,1,10,"Naira",1677188709.59895,8287.8761364267
"Sokoto","Tangaza",202366.526959471,40878.038445813,10118.3263479735,NA,1,10,"USD",1048242.94349934,5.17992258526667
"Sokoto","Tureta",120629.986716086,24367.2573166494,6031.49933580431,NA,1,10,"Naira",1008062674.74735,8356.65079794728
"Sokoto","Tureta",120629.986716086,24367.2573166494,6031.49933580431,NA,1,10,"USD",630039.171717096,5.22290674871707
"Sokoto","Wamako",316052.892666875,63842.6843187088,15802.6446333438,NA,1,11,"Naira",2607742828.92431,8250.96966181833
"Sokoto","Wamako",316052.892666875,63842.6843187088,15802.6446333438,NA,1,11,"USD",1629839.26807769,5.15685603863644
"Sokoto","Wurno",286354.718809784,57843.6531995763,14317.7359404892,NA,1,11,"Naira",2351719382.53649,8212.60914543776
"Sokoto","Wurno",286354.718809784,57843.6531995763,14317.7359404892,NA,1,11,"USD",1469824.61408531,5.13288071589861
"Sokoto","Yabo",203304.568192741,41067.5227749336,10165.228409637,NA,1,10,"Naira",1677275363.02092,8250.0623470044
"Sokoto","Yabo",203304.568192741,41067.5227749336,10165.228409637,NA,1,10,"USD",1048297.10188808,5.15628896687777
"Zamfara","Anka",261324.768545034,52787.6032460969,13066.2384272517,NA,1,10,"Naira",1109312704.06078,4244.95814245641
"Zamfara","Anka",261324.768545034,52787.6032460969,13066.2384272517,NA,1,10,"USD",693320.440037989,2.65309883903527
"Zamfara","Bakura",340473.405252729,68775.6278610512,17023.6702626364,NA,1,10,"Naira",1430438058.58465,4201.32097402102
"Zamfara","Bakura",340473.405252729,68775.6278610512,17023.6702626364,NA,1,10,"USD",894023.786615404,2.62582560876313
"Zamfara","Birnin Magaji",334909.858658114,67651.791448939,16745.4929329057,NA,1,10,"Naira",1413404809.78587,4220.2544154686
"Zamfara","Birnin Magaji",334909.858658114,67651.791448939,16745.4929329057,NA,1,10,"USD",883378.006116169,2.63765900966788
"Zamfara","Bukkuyum",393610.915190244,79509.4048684292,19680.5457595122,NA,1,10,"Naira",1655387562.97244,4205.64445519084
"Zamfara","Bukkuyum",393610.915190244,79509.4048684292,19680.5457595122,NA,1,10,"USD",1034617.22685777,2.62852778449426
"Zamfara","Bungudu",470561.787252322,95053.4810249691,23528.0893626161,NA,1,11,"Naira",1987902068.12648,4224.52932214094
"Zamfara","Bungudu",470561.787252322,95053.4810249691,23528.0893626161,NA,1,11,"USD",1242438.79257905,2.64033082633809
"Zamfara","Gummi",376096.113664293,75971.4149601871,18804.8056832146,NA,1,11,"Naira",1583387972.56243,4210.06204274628
"Zamfara","Gummi",376096.113664293,75971.4149601871,18804.8056832146,NA,1,11,"USD",989617.482851516,2.63128877671642
"Zamfara","Gusau",698103.20173738,141016.846750951,34905.160086869,NA,1,11,"Naira",2920773344.92876,4183.87043299585
"Zamfara","Gusau",698103.20173738,141016.846750951,34905.160086869,NA,1,11,"USD",1825483.34058048,2.61491902062241
"Zamfara","Kaura Namoda",519172.775303832,104872.900611374,25958.6387651916,NA,1,11,"Naira",2186619858.32874,4211.73829280451
"Zamfara","Kaura Namoda",519172.775303832,104872.900611374,25958.6387651916,NA,1,11,"USD",1366637.41145546,2.63233643300281
"Zamfara","Maradun",377627.999286485,76280.85585587,18881.3999643243,NA,1,10,"Naira",1592726935.74901,4217.71409630221
"Zamfara","Maradun",377627.999286485,76280.85585587,18881.3999643243,NA,1,10,"USD",995454.33484313,2.63607131018888
"Zamfara","Maru",533323.614222379,107731.370072921,26666.1807111189,NA,1,10,"Naira",2237199932.13544,4194.82631647096
"Zamfara","Maru",533323.614222379,107731.370072921,26666.1807111189,NA,1,10,"USD",1398249.95758465,2.62176644779435
"Zamfara","Shinkafi",247364.960493863,49967.7220197603,12368.2480246932,NA,1,10,"Naira",1050529342.946,4246.88015977939
"Zamfara","Shinkafi",247364.960493863,49967.7220197603,12368.2480246932,NA,1,10,"USD",656580.839341248,2.65430009986211
"Zamfara","Talata Mafara",392341.014757595,79252.8849810341,19617.0507378797,NA,1,11,"Naira",1656626730.67762,4222.41536919395
"Zamfara","Talata Mafara",392341.014757595,79252.8849810341,19617.0507378797,NA,1,11,"USD",1035391.70667351,2.63900960574621
"Zamfara","Tsafe",485635.032359054,98098.2765365289,24281.7516179527,NA,1,11,"Naira",2045797946.53127,4212.62431705856
"Zamfara","Tsafe",485635.032359054,98098.2765365289,24281.7516179527,NA,1,11,"USD",1278623.71658205,2.63289019816161
"Zamfara","Zurmi",534844.583795007,108038.605926591,26742.2291897504,NA,1,11,"Naira",2247992714.3682,4203.07652443163
"Zamfara","Zurmi",534844.583795007,108038.605926591,26742.2291897504,NA,1,11,"USD",1404995.44648012,2.62692282776976
"Abia","Aba North",179560.544088719,20469.902026114,8978.02720443596,NA,1,12,"Naira",810975970.272536,4516.4486128525
"Abia","Aba North",179560.544088719,20469.902026114,8978.02720443596,NA,1,12,"USD",506859.981420335,2.82278038303282
"Abia","Aba South",718317.802730565,81888.2295112844,35915.8901365283,NA,1,12,"Naira",3138320333.85258,4368.98587494669
"Abia","Aba South",718317.802730565,81888.2295112844,35915.8901365283,NA,1,12,"USD",1961450.20865786,2.73061617184168
"Abia","Arochukwu",284588.774057875,32443.1202425978,14229.4387028938,NA,1,11,"Naira",1269628425.84647,4461.27374507145
"Abia","Arochukwu",284588.774057875,32443.1202425978,14229.4387028938,NA,1,11,"USD",793517.766154042,2.78829609066965
"Abia","Bende",323716.180252641,36903.6445488011,16185.8090126321,NA,1,13,"Naira",1446851655.6948,4469.50675917904
"Abia","Bende",323716.180252641,36903.6445488011,16185.8090126321,NA,1,13,"USD",904282.284809247,2.79344172448689
"Abia","Ikwuano",231747.785071713,26419.2474981753,11587.3892535857,NA,1,10,"Naira",1039099873.72198,4483.75320351147
"Abia","Ikwuano",231747.785071713,26419.2474981753,11587.3892535857,NA,1,10,"USD",649437.42107624,2.80234575219468
"Abia","Isiala Ngwa North",258949.752113569,29520.2717409468,12947.4876056784,NA,1,10,"Naira",1165622332.50873,4501.34562012447
"Abia","Isiala Ngwa North",258949.752113569,29520.2717409468,12947.4876056784,NA,1,10,"USD",728513.957817956,2.81334101257779
"Abia","Isiala Ngwa South",229652.094172097,26180.338735619,11482.6047086048,NA,1,10,"Naira",1034081100.57241,4502.81589767472
"Abia","Isiala Ngwa South",229652.094172097,26180.338735619,11482.6047086048,NA,1,10,"USD",646300.687857754,2.81425993604669
"Abia","Isuikwato",194601.789919969,22184.6040508765,9730.08949599845,NA,1,10,"Naira",881288411.514186,4528.67577362274
"Abia","Isuikwato",194601.789919969,22184.6040508765,9730.08949599845,NA,1,10,"USD",550805.257196366,2.83042235851421
"Abia","Obi Nwa",305688.532874785,34848.4927477255,15284.4266437392,NA,1,11,"Naira",1367399520.27867,4473.17898195016
"Abia","Obi Nwa",305688.532874785,34848.4927477255,15284.4266437392,NA,1,11,"USD",854624.700174167,2.79573686371885
"Abia","Ohafia",413402.339473923,47127.8667000272,20670.1169736961,NA,1,11,"Naira",1828809025.07731,4423.79940908068
"Abia","Ohafia",413402.339473923,47127.8667000272,20670.1169736961,NA,1,11,"USD",1143005.64067332,2.76487463067543
"Abia","Osisioma Ngwa",370841.495822929,42275.9305238139,18542.0747911464,NA,1,10,"Naira",1645006229.63605,4435.87421624875
"Abia","Osisioma Ngwa",370841.495822929,42275.9305238139,18542.0747911464,NA,1,10,"USD",1028128.89352253,2.77242138515547
"Abia","Ugwunagbo",143473.318196605,16355.958274413,7173.66590983025,NA,1,10,"Naira",654826944.00046,4564.10259573933
"Abia","Ugwunagbo",143473.318196605,16355.958274413,7173.66590983025,NA,1,10,"USD",409266.840000287,2.85256412233708
"Abia","Ukwa East",97707.5968025725,11138.6660354933,4885.37984012862,NA,1,10,"Naira",459931548.464524,4707.22403902595
"Abia","Ukwa East",97707.5968025725,11138.6660354933,4885.37984012862,NA,1,10,"USD",287457.217790328,2.94201502439122
"Abia","Ukwa West",146827.768104893,16738.3655639577,7341.38840524463,NA,1,10,"Naira",673755527.636834,4588.7473216613
"Abia","Ukwa West",146827.768104893,16738.3655639577,7341.38840524463,NA,1,10,"USD",421097.204773021,2.86796707603831
"Abia","Umuahia North",374995.904727381,42749.5331389214,18749.795236369,NA,1,12,"Naira",1664772681.75645,4439.44229995452
"Abia","Umuahia North",374995.904727381,42749.5331389214,18749.795236369,NA,1,12,"USD",1040482.92609778,2.77465143747157
"Abia","Umuahia South",233698.94556446,26641.6797943484,11684.947278223,NA,1,10,"Naira",1048493525.68883,4486.51372027534
"Abia","Umuahia South",233698.94556446,26641.6797943484,11684.947278223,NA,1,10,"USD",655308.453555521,2.8040710751721
"Abia","Umu Nneochi",274135.528351688,31251.4502320925,13706.7764175844,NA,1,12,"Naira",1228850777.41328,4482.63960823345
"Abia","Umu Nneochi",274135.528351688,31251.4502320925,13706.7764175844,NA,1,12,"USD",768031.735883301,2.80164975514591
"Anambra","Aguata",625227.448244337,70650.70165161,31261.3724122168,NA,1,20,"Naira",5197135170.00597,8312.39124993589
"Anambra","Aguata",625227.448244337,70650.70165161,31261.3724122168,NA,1,20,"USD",3248209.48125373,5.19524453120993
"Anambra","Anambra East",257121.433575859,29054.721994072,12856.0716787929,NA,1,15,"Naira",2158161011.9348,8393.54767870052
"Anambra","Anambra East",257121.433575859,29054.721994072,12856.0716787929,NA,1,15,"USD",1348850.63245925,5.24596729918782
"Anambra","Anambra West",282730.660086769,31948.5645898049,14136.5330043385,NA,1,10,"Naira",2356597651.88909,8335.13298899334
"Anambra","Anambra West",282730.660086769,31948.5645898049,14136.5330043385,NA,1,10,"USD",1472873.53243068,5.20945811812083
"Anambra","Anaocha",480303.966794147,54274.3482477386,24015.1983397073,NA,1,19,"Naira",3999696531.72229,8327.42764632739
"Anambra","Anaocha",480303.966794147,54274.3482477386,24015.1983397073,NA,1,19,"USD",2499810.33232643,5.20464227895461
"Anambra","Awka North",189596.828607107,21424.4416326031,9479.84143035535,NA,1,14,"Naira",1600158320.71464,8439.79476065275
"Anambra","Awka North",189596.828607107,21424.4416326031,9479.84143035535,NA,1,14,"USD",1000098.95044665,5.27487172540797
"Anambra","Awka South",320502.325768792,36216.7628118735,16025.1162884396,NA,1,20,"Naira",2687402971.43758,8384.97182506018
"Anambra","Awka South",320502.325768792,36216.7628118735,16025.1162884396,NA,1,20,"USD",1679626.85714849,5.24060739066262
"Anambra","Ayamelum",267266.09417669,30201.068641966,13363.3047088345,NA,1,11,"Naira",2231730775.33223,8350.22033830011
"Anambra","Ayamelum",267266.09417669,30201.068641966,13363.3047088345,NA,1,11,"USD",1394831.73458264,5.21888771143756
"Anambra","Dunukofia",163107.147627925,18431.1076819555,8155.35738139625,NA,1,14,"Naira",1382009473.6989,8473.01601307809
"Anambra","Dunukofia",163107.147627925,18431.1076819555,8155.35738139625,NA,1,14,"USD",863755.921061814,5.29563500817381
"Anambra","Ekwusigo",267734.205285541,30253.9651972661,13386.710264277,NA,1,12,"Naira",2244268447.83185,8382.44947237249
"Anambra","Ekwusigo",267734.205285541,30253.9651972661,13386.710264277,NA,1,12,"USD",1402667.77989491,5.23903092023282
"Anambra","Idemili North",728369.055848957,82305.7033109321,36418.4527924478,NA,1,12,"Naira",6031016250.25567,8280.16539393778
"Anambra","Idemili North",728369.055848957,82305.7033109321,36418.4527924478,NA,1,12,"USD",3769385.15640979,5.17510337121111
"Anambra","Idemili South",349504.935335919,39494.0576929589,17475.246766796,NA,1,12,"Naira",2913129503.6299,8335.01678833236
"Anambra","Idemili South",349504.935335919,39494.0576929589,17475.246766796,NA,1,12,"USD",1820705.93976869,5.20938549270773
"Anambra","Ihiala",510827.514982089,57723.509192976,25541.3757491044,NA,1,20,"Naira",4252685292.07485,8325.09049991945
"Anambra","Ihiala",510827.514982089,57723.509192976,25541.3757491044,NA,1,20,"USD",2657928.30754678,5.20318156244965
"Anambra","Njikoka",250775.739663461,28337.6585819711,12538.7869831731,NA,1,18,"Naira",2111110835.63677,8418.32163856784
"Anambra","Njikoka",250775.739663461,28337.6585819711,12538.7869831731,NA,1,18,"USD",1319444.27227298,5.2614510241049
"Anambra","Nnewi North",262688.068928039,29683.7517888684,13134.4034464019,NA,1,10,"Naira",2199415206.93684,8372.7259327463
"Anambra","Nnewi North",262688.068928039,29683.7517888684,13134.4034464019,NA,1,10,"USD",1374634.50433552,5.23295370796642
"Anambra","Nnewi South",394365.864922737,44563.3427362693,19718.2932461369,NA,1,20,"Naira",3295792585.73549,8357.19538348278
"Anambra","Nnewi South",394365.864922737,44563.3427362693,19718.2932461369,NA,1,20,"USD",2059870.36608468,5.22324711467673
"Anambra","Ogbaru",377390.499982649,42645.1264980393,18869.5249991324,NA,1,16,"Naira",3149532030.18909,8345.55196893905
"Anambra","Ogbaru",377390.499982649,42645.1264980393,18869.5249991324,NA,1,16,"USD",1968457.51886818,5.2159699805869
"Anambra","Onitsha North",212792.832506326,24045.5900732148,10639.6416253163,NA,1,15,"Naira",1788444210.0425,8404.62617550491
"Anambra","Onitsha North",212792.832506326,24045.5900732148,10639.6416253163,NA,1,15,"USD",1117777.63127656,5.25289135969056
"Anambra","Onitsha South",231843.433697925,26198.3080078655,11592.1716848963,NA,1,17,"Naira",1949362735.67776,8408.09983093002
"Anambra","Onitsha South",231843.433697925,26198.3080078655,11592.1716848963,NA,1,17,"USD",1218351.7097986,5.25506239433127
"Anambra","Orumba North",291974.587037718,32993.1283352622,14598.7293518859,NA,1,18,"Naira",2455612072.38475,8410.36234454038
"Anambra","Orumba North",291974.587037718,32993.1283352622,14598.7293518859,NA,1,18,"USD",1534757.54524047,5.25647646533774
"Anambra","Orumba South",311873.533993372,35241.709341251,15593.6766996686,NA,1,18,"Naira",2616111294.55447,8388.37223876159
"Anambra","Orumba South",311873.533993372,35241.709341251,15593.6766996686,NA,1,18,"USD",1635069.55909654,5.24273264922598
"Anambra","Oyi",284248.218843982,32120.04872937,14212.4109421991,NA,1,15,"Naira",2378546539.33898,8367.85028596614
"Anambra","Oyi",284248.218843982,32120.04872937,14212.4109421991,NA,1,15,"USD",1486591.58708686,5.22990642872883
"Ebonyi","Abakaliki",253890.744995298,37829.7210042993,12694.5372497649,NA,1,14,"Naira",1120168080.47609,4412.00832467066
"Ebonyi","Abakaliki",253890.744995298,37829.7210042993,12694.5372497649,NA,1,14,"USD",700105.050297554,2.75750520291915
"Ebonyi","Afikpo North",265706.401613866,39590.2538404661,13285.3200806933,NA,1,12,"Naira",1171269463.77058,4408.13415354859
"Ebonyi","Afikpo North",265706.401613866,39590.2538404661,13285.3200806933,NA,1,12,"USD",732043.414856612,2.75508384596787
"Ebonyi","Afikpo South",267221.098909356,39815.9437374941,13361.0549454678,NA,1,11,"Naira",1170985916.07235,4382.0862980193
"Ebonyi","Afikpo South",267221.098909356,39815.9437374941,13361.0549454678,NA,1,11,"USD",731866.197545221,2.73880393626207
"Ebonyi","Ebonyi",215799.415583411,32154.1129219283,10789.9707791706,NA,1,13,"Naira",959291315.041655,4445.29153356705
"Ebonyi","Ebonyi",215799.415583411,32154.1129219283,10789.9707791706,NA,1,13,"USD",599557.071901035,2.77830720847941
"Ebonyi","Ezza North",247896.411017402,36936.5652415929,12394.8205508701,NA,1,11,"Naira",1092213621.0743,4405.92752671045
"Ebonyi","Ezza North",247896.411017402,36936.5652415929,12394.8205508701,NA,1,11,"USD",682633.513171436,2.75370470419403
"Ebonyi","Ezza South",226653.332709771,33771.3465737559,11332.6666354885,NA,1,11,"Naira",999827518.874031,4411.2632579478
"Ebonyi","Ezza South",226653.332709771,33771.3465737559,11332.6666354885,NA,1,11,"USD",624892.199296269,2.75703953621737
"Ebonyi","Ikwo",364628.177955373,54329.5985153506,18231.4088977687,NA,1,20,"Naira",1605913628.83437,4404.24993438362
"Ebonyi","Ikwo",364628.177955373,54329.5985153506,18231.4088977687,NA,1,20,"USD",1003696.01802148,2.75265620898976
"Ebonyi","Ishielu",258806.302399922,38562.1390575883,12940.3151199961,NA,1,16,"Naira",1148857023.18922,4439.06123048712
"Ebonyi","Ishielu",258806.302399922,38562.1390575883,12940.3151199961,NA,1,16,"USD",718035.639493259,2.77441326905444
"Ebonyi","Ivo",205854.656072261,30672.3437547669,10292.7328036131,NA,1,11,"Naira",910820857.730332,4424.58225190985
"Ebonyi","Ivo",205854.656072261,30672.3437547669,10292.7328036131,NA,1,11,"USD",569263.036081458,2.76536390744366
"Ebonyi","Izzi",401452.45375054,59816.4156088304,20072.622687527,NA,1,14,"Naira",1757550678.14508,4377.97966290975
"Ebonyi","Izzi",401452.45375054,59816.4156088304,20072.622687527,NA,1,14,"USD",1098469.17384067,2.73623728931858
"Ebonyi","Ohaozara",251573.750028177,37484.4887541983,12578.6875014088,NA,1,11,"Naira",1107773878.85537,4403.37626135992
"Ebonyi","Ohaozara",251573.750028177,37484.4887541983,12578.6875014088,NA,1,11,"USD",692358.674284608,2.75211016334996
"Ebonyi","Ohaukwu",331698.3534373,49423.0546621577,16584.917671865,NA,1,15,"Naira",1461591636.29053,4406.38797613691
"Ebonyi","Ohaukwu",331698.3534373,49423.0546621577,16584.917671865,NA,1,15,"USD",913494.772681582,2.75399248508557
"Ebonyi","Onicha",401333.720479897,59798.7243515046,20066.6860239948,NA,1,12,"Naira",1746160964.05782,4350.89521500919
"Ebonyi","Onicha",401333.720479897,59798.7243515046,20066.6860239948,NA,1,12,"USD",1091350.60253614,2.71930950938075
"Enugu","Aninri",238864.348056216,28185.9930706335,11943.2174028108,NA,1,10,"Naira",1035280570.16901,4334.17786536047
"Enugu","Aninri",238864.348056216,28185.9930706335,11943.2174028108,NA,1,10,"USD",647050.356355629,2.70886116585028
"Enugu","Awgu",345952.716223687,40822.4205143951,17297.6358111844,NA,1,11,"Naira",1492283777.55552,4313.54837691355
"Enugu","Awgu",345952.716223687,40822.4205143951,17297.6358111844,NA,1,11,"USD",932677.360972202,2.69596773557098
"Enugu","Enugu East",485929.843922673,57339.7215828754,24296.4921961337,NA,1,12,"Naira",2077285110.45739,4274.86629281397
"Enugu","Enugu East",485929.843922673,57339.7215828754,24296.4921961337,NA,1,12,"USD",1298303.19403587,2.67179143300874
"Enugu","Enugu North",424593.955692089,50102.0867716665,21229.6977846045,NA,1,13,"Naira",1820634713.3514,4287.94307819046
"Enugu","Enugu North",424593.955692089,50102.0867716665,21229.6977846045,NA,1,13,"USD",1137896.69584463,2.67996442386905
"Enugu","Enugu South",347250.310702964,40975.5366629498,17362.5155351482,NA,1,13,"Naira",1492126362.57431,4296.97632106848
"Enugu","Enugu South",347250.310702964,40975.5366629498,17362.5155351482,NA,1,13,"USD",932578.976608945,2.68561020066781
"Enugu","Ezeagu",299153.393173113,35300.1003944273,14957.6696586556,NA,1,19,"Naira",1312494848.0945,4387.36406822232
"Enugu","Ezeagu",299153.393173113,35300.1003944273,14957.6696586556,NA,1,19,"USD",820309.280059062,2.74210254263895
"Enugu","Igbo Etiti",365313.176555712,43106.954833574,18265.6588277856,NA,1,20,"Naira",1595775174.51248,4368.23875217957
"Enugu","Igbo Etiti",365313.176555712,43106.954833574,18265.6588277856,NA,1,20,"USD",997359.484070302,2.73014922011224
"Enugu","Igbo Eze North",453858.218211893,53555.2697490034,22692.9109105946,NA,1,20,"Naira",1962786909.18465,4324.66975461549
"Enugu","Igbo Eze North",453858.218211893,53555.2697490034,22692.9109105946,NA,1,20,"USD",1226741.81824041,2.70291859663469
"Enugu","Igbo Eze South",258403.666005654,30491.6325886671,12920.1833002827,NA,1,16,"Naira",1130436625.80831,4374.69267863861
"Enugu","Igbo Eze South",258403.666005654,30491.6325886671,12920.1833002827,NA,1,16,"USD",706522.891130192,2.73418292414912
"Enugu","Isi Uzo",260565.738969098,30746.7571983535,13028.2869484549,NA,1,11,"Naira",1138522344.94207,4369.42458147613
"Enugu","Isi Uzo",260565.738969098,30746.7571983535,13028.2869484549,NA,1,11,"USD",711576.465588791,2.73089036342257
"Enugu","Nkanu East",269322.748198165,31780.0842873835,13466.1374099082,NA,1,14,"Naira",1177354582.61685,4371.53783144439
"Enugu","Nkanu East",269322.748198165,31780.0842873835,13466.1374099082,NA,1,14,"USD",735846.614135531,2.73221114465274
"Enugu","Nkanu West",258440.489632768,30495.9777766667,12922.0244816384,NA,1,14,"Naira",1127698507.59167,4363.4745824622
"Enugu","Nkanu West",258440.489632768,30495.9777766667,12922.0244816384,NA,1,14,"USD",704811.567244794,2.72717161403888
"Enugu","Nsukka",542618.941112602,64029.0350512871,27130.9470556301,NA,1,20,"Naira",2336199926.42273,4305.41536503041
"Enugu","Nsukka",542618.941112602,64029.0350512871,27130.9470556301,NA,1,20,"USD",1460124.95401421,2.69088460314402
"Enugu","Oji River",225748.122779199,26638.2784879455,11287.40613896,NA,1,20,"Naira",1007703241.25498,4463.83885212016
"Enugu","Oji River",225748.122779199,26638.2784879455,11287.40613896,NA,1,20,"USD",629814.525784361,2.78989928257509
"Enugu","Udenu",313328.736106188,36972.7908605302,15666.4368053094,NA,1,10,"Naira",1354706420.35065,4323.59456456473
"Enugu","Udenu",313328.736106188,36972.7908605302,15666.4368053094,NA,1,10,"USD",846691.512719155,2.70224660285295
"Enugu","Udi",417869.259978538,49308.5726774675,20893.4629989269,NA,1,20,"Naira",1811787908.93315,4335.77695814764
"Enugu","Udi",417869.259978538,49308.5726774675,20893.4629989269,NA,1,20,"USD",1132367.44308322,2.70986059884228
"Enugu","Uzo Uwani",222958.294648753,26309.0787685529,11147.9147324377,NA,1,16,"Naira",984216694.950592,4414.35335025826
"Enugu","Uzo Uwani",222958.294648753,26309.0787685529,11147.9147324377,NA,1,16,"USD",615135.43434412,2.75897084391141
"Imo","Aboh Mbaise",353717.680476718,41738.6862962528,17685.8840238359,NA,1,12,"Naira",1218771457.84886,3445.60513968733
"Imo","Aboh Mbaise",353717.680476718,41738.6862962528,17685.8840238359,NA,1,12,"USD",761732.161155536,2.15350321230458
"Imo","Ahiazu Mbaise",310215.521435858,36605.4315294312,15510.7760717929,NA,1,12,"Naira",1067856063.4785,3442.30378459414
"Imo","Ahiazu Mbaise",310215.521435858,36605.4315294312,15510.7760717929,NA,1,12,"USD",667410.039674064,2.15143986537135
"Imo","Ehime Mbano",237123.540670439,27980.5777991118,11856.177033522,NA,1,11,"Naira",822164660.475855,3467.24183584338
"Imo","Ehime Mbano",237123.540670439,27980.5777991118,11856.177033522,NA,1,11,"USD",513852.912797409,2.16702614740211
"Imo","Ezinihitte",306480.019822539,36164.6423390596,15324.0009911269,NA,1,12,"Naira",1055197401.54205,3442.95658213883
"Imo","Ezinihitte",306480.019822539,36164.6423390596,15324.0009911269,NA,1,12,"USD",659498.375963778,2.15184786383676
"Imo","Ideato North",283587.587475676,33463.3353221298,14179.3793737838,NA,1,14,"Naira",977620788.819161,3447.33278886197
"Imo","Ideato North",283587.587475676,33463.3353221298,14179.3793737838,NA,1,14,"USD",611012.993011976,2.15458299303873
"Imo","Ideato South",289930.857838011,34211.8412248853,14496.5428919006,NA,1,13,"Naira",997617509.73119,3440.88075746865
"Imo","Ideato South",289930.857838011,34211.8412248853,14496.5428919006,NA,1,13,"USD",623510.943581994,2.15055047341791
"Imo","Ihitte/Uboma",216864.301001901,25589.9875182243,10843.215050095,NA,1,10,"Naira",750513257.938611,3460.7505913665
"Imo","Ihitte/Uboma",216864.301001901,25589.9875182243,10843.215050095,NA,1,10,"USD",469070.786211632,2.16296911960406
"Imo","Ikeduru",271921.635913227,32086.7530377607,13596.0817956613,NA,1,12,"Naira",946082543.284986,3479.24702684155
"Imo","Ikeduru",271921.635913227,32086.7530377607,13596.0817956613,NA,1,12,"USD",591301.589553116,2.17452939177597
"Imo","Isiala Mbano",359423.536611403,42411.9773201456,17971.1768305702,NA,1,12,"Naira",1242104492.5656,3455.82402386887
"Imo","Isiala Mbano",359423.536611403,42411.9773201456,17971.1768305702,NA,1,12,"USD",776315.307853502,2.15989001491805
"Imo","Isu",298418.818236967,35213.4205519621,14920.9409118483,NA,1,11,"Naira",1028879382.00683,3447.76977566415
"Imo","Isu",298418.818236967,35213.4205519621,14920.9409118483,NA,1,11,"USD",643049.613754271,2.1548561097901
"Imo","Mbaitoli",431251.584891226,50887.6870171647,21562.5792445613,NA,1,12,"Naira",1478516070.83914,3428.43046295601
"Imo","Mbaitoli",431251.584891226,50887.6870171647,21562.5792445613,NA,1,12,"USD",924072.544274465,2.14276903934751
"Imo","Ngor Okpala",286669.330906791,33826.9810470013,14333.4665453395,NA,1,11,"Naira",991561707.068148,3458.90404087401
"Imo","Ngor Okpala",286669.330906791,33826.9810470013,14333.4665453395,NA,1,11,"USD",619726.066917593,2.16181502554626
"Imo","Njaba",260568.035482274,30747.0281869084,13028.4017741137,NA,1,11,"Naira",896615392.045935,3441.00300094917
"Imo","Njaba",260568.035482274,30747.0281869084,13028.4017741137,NA,1,11,"USD",560384.62002871,2.15062687559323
"Imo","Nkwerre",145769.914682107,17200.8499324887,7288.49573410536,NA,1,10,"Naira",508093516.869897,3485.58560919748
"Imo","Nkwerre",145769.914682107,17200.8499324887,7288.49573410536,NA,1,10,"USD",317558.448043686,2.17849100574843
"Imo","Nwangele",231886.211233001,27362.5729254941,11594.31056165,NA,1,11,"Naira",801418679.201795,3456.08596104286
"Imo","Nwangele",231886.211233001,27362.5729254941,11594.31056165,NA,1,11,"USD",500886.674501122,2.16005372565179
"Imo","Obowo",213255.919035122,25164.1984461444,10662.7959517561,NA,1,10,"Naira",744281388.052495,3490.08548705237
