"spatial_level_1","spatial_level_2","spatial_level_3","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine","code_vaccine_priority","code_vaccine_1","code_vaccine_1_priority","code_vaccine_2","code_vaccine_3","code_vaccine_4","code_vaccine_5","code_urban_nets","code_nets","code_irs","code_lsm","code_intervention_counts","code_intervention_mix","pop_2006_census","pop_annual_growth_percent","pop_2025_projected","pop_percent_pop_u5","pop_number_children_u5","pop_u5_smc_population","pop_u5_smc_pop_coded","pop_number_pw","pop_number_pw_children_u5","pop_number_children_u1","pop_number_children_1_2_yrs","pop_number_children_0_2_yrs","pop_number_children_5_36_mons","admin_number_states","admin_proportion_states","admin_number_lgas","admin_proportion_lgas","admin_number_wards","admin_proportion_wards","admin_landmass_sqkm","admin_landmass_2perc_coverage_sqkm","admin_landmass_2perc_coverage_hectares","admin_number_phc","admin_proportion_phc","admin_number_shf","admin_number_thf","admin_number_shf_thf","admin_proportion_shf_thf","admin_number_total_hf","admin_proportion_total_hf","prev_u5_state","itn_campaign_eligable","itn_campaign_net_quantity","itn_campaign_net_proportion","itn_campaign_bale_quantity","itn_campaign_bale_proportion","itn_routine_eligable","itn_routine_net_quantity","itn_routine_net_quantity_eligable","itn_routine_net_proportion","lsm_bti_kg_quantity","lsm_bti_kg_proprotion","smc_eligable","smc_spaq_quantity_3_11_months","smc_spaq_quantity_12_59_months","smc_sqaq_quantity","pmc_eligable","pmc_sp_quantity_u1","pmc_sp_quantity_1_2_years","pmc_sp_total_quantity","iptp_sp_total_quantity","vacc_total_dose_quantity","cm_rdt_kit_quantity","cm_act_packs_quantity","cm_iv_artesunate_quantity","cm_ras_quantity","itn_campaign_net_procurement_cost","itn_campaign_net_distribution_procurement_cost","itn_campaign_campaign_cost","itn_campaign_storage_hardware_cost","itn_campaign_total_cost","itn_routine_net_procurement_cost","itn_routine_net_operational_cost","itn_routine_total_cost","irs_total_cost","lsm_bti_procurement_cost","lsm_operational_cost","lsm_total_cost","ento_surveillance_equipment_procurement_cost","ento_surveillance_total_cost","smc_spaq_3_11_months_procurement_cost","smc_spaq_12_59_months_procurement_cost","smc_spaq_total_procurement_cost","smc_campaign_cost","smc_total_cost","pmc_cost_per_child","pmc_total_cost","iptp_sp_procurement_cost","iptp_sp_distribution_cost","iptp_total_cost","vacc_procurement_cost","vacc_operational_cost","vacc_total_cost","cm_rdt_kits_procurement_cost","cm_rdt_kits_distribution_cost","cm_rdt_kits_total_cost","cm_al_procurement_cost","cm_al_distribution_cost","cm_al_total_cost","cm_iv_artesunate_procurement_cost","cm_iv_artesunate_distribution_cost","cm_iv_artesunate_total_cost","cm_ras_prcurement_cost","cm_ras_distribution_cost","cm_ras_total_cost","cm_eqa_national_cost","cm_public_total_cost","cm_private_total_cost","gf_wd_malaria_long_haul_distribution","gf_wd_malaria_warehouse_axial","gf_wd_malaria_warehouse_wib","gf_wd_total_cost","ss_sbc_total_cost","me_national_level_cost","me_state_level_cost","me_total_cost","cb_national_level_cost","cb_state_level_cost","cb_shf_thf_level_cost","cb_lga_phc_level_cost","cb_total_cost","gc_national_level_cost","gc_state_level_cost","gc_lga_level_cost","gc_total_cost","rm_total_cost","cost_total_ngn","cost_total_usd"
3,3,18,"Gwale","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",357827,3.36,670456.521855019,19.3,129398.108718019,122928.203282118,122928.203282118,33522.8260927509,162920.93481077,26818.2608742007,26818.2608742007,53636.5217484015,21454.6086993606,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,25,0.000916052911216152,NA,NA,NA,NA,NA,NA,NA,1,372475.841245956,0.0039850923831713,7449.51682491912,0.00399671273194864,1,46697.3707478155,46697.3707478155,0.00276803731238766,NA,NA,1,102483.302104671,438400.792336647,540884.094441318,0,0,0,0,52536.9260085878,77133.6091959412,210351.322937637,191526.87056939,18554.17771851,1484.32203780358,2634149149.2914,58880972.9813563,217525891.287638,NA,2910556013.5604,330243812.069452,20218094.0149307,350461906.084383,0,NA,NA,NA,NA,NA,47552251.0418664,217446793.334472,264999044.376338,261591214.237097,526590258.613436,0,0,35304814.5324671,0,35304814.5324671,493655092.616061,28907262.3058422,522562354.921903,114431119.951445,0,114431119.951445,131770487.275416,0,131770487.275416,44233160.7831916,0,44233160.7831916,1828684.78286104,0,1828684.78286104,NA,292263452.792914,398666695.653691,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,12491700,12491700,NA,NA,1440000,1440000,NA,5071980410.35962,3169987.75647476
3,3,19,"Gwarzo","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",183624,3.36,344054.273068007,19.3,66402.4747021255,63082.3509670192,63082.3509670192,17202.7136534004,83605.1883555258,13762.1709227203,13762.1709227203,27524.3418454406,11009.7367381762,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,32,0.00117254772635667,NA,NA,NA,NA,NA,NA,NA,1,191141.260645361,0.00204500667576076,3822.82521290721,0.00205096982254368,1,23963.418093651,23963.418093651,0.00142045760507137,NA,NA,1,52590.7599640834,224971.584290801,277562.344254884,0,0,0,0,26960.0686963279,39582.2055210912,107944.764713397,98284.7299992276,9521.33944443453,761.700905380658,1351750995.28399,30215606.376066,111626496.216891,NA,1493593097.87695,169469295.909591,10375201.6907546,179844497.600345,0,NA,NA,NA,NA,NA,24402112.0410468,111585905.980401,135988018.021448,134239241.653293,270227259.674741,0,0,18117166.2946333,0,18117166.2946333,253326112.133885,14834171.6350303,268160283.768915,58721952.1443718,0,58721952.1443718,67619894.4055677,0,67619894.4055677,22698873.8011742,0,22698873.8011742,938415.531997516,0,938415.531997516,NA,149979135.883111,204581469.041502,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,15989376,15989376,NA,NA,1440000,1440000,NA,2623575500.34063,1639734.68771289
3,3,20,"Kabo","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",153158,3.36,286970.463308445,19.3,55385.2994185299,52616.0344476034,52616.0344476034,14348.5231654222,69733.8225839521,11478.8185323378,11478.8185323378,22957.6370646756,9183.05482587024,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,33,0.00120918984280532,NA,NA,NA,NA,NA,NA,NA,1,159428.033361228,0.00170570912542024,3188.56066722456,0.00171068289592398,1,19987.5244433593,19987.5244433593,0.00118478219556006,NA,NA,1,43865.1571394757,187645.394429979,231510.551569455,0,0,0,0,22486.9853689724,33014.9187099687,90035.0949438766,81977.8061539978,7941.60516398022,635.323199942768,1127475051.9306,25202380.0883627,93105971.4829572,NA,1245783403.50192,141351775.491881,8653798.74391468,150005574.235795,0,NA,NA,NA,NA,NA,20353432.4270392,93072115.7808692,113425548.207908,111966920.299825,225392468.507733,0,0,15111254.2769651,0,15111254.2769651,211295477.073811,12372958.1061188,223668435.17993,48979091.7664777,0,48979091.7664777,56400730.7724912,0,56400730.7724912,18932787.1827225,0,18932787.1827225,782718.196149063,0,782718.196149063,NA,125095327.91784,170638307.821735,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,16489044,16489044,NA,NA,1440000,1440000,NA,2195267029.64236,1372041.89352647
3,3,21,"Kano Municipal","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",371243,3.36,695593.933780913,19.3,134249.629219716,127537.14775873,127537.14775873,34779.6966890456,169029.325908762,27823.7573512365,27823.7573512365,55647.514702473,22259.0058809892,NA,NA,1,0.00129198966408269,13,0.00147710487444609,NA,NA,NA,19,0.000696200212524275,NA,NA,NA,NA,NA,NA,NA,1,386441.069935115,0.00413450536601671,7728.82139870231,0.00414656139628035,1,48448.1942629574,48448.1942629574,0.00287181927569114,NA,NA,1,106325.706342015,454837.743796398,561163.450138414,0,0,0,0,54506.6918432823,80025.5779433324,218238.020555567,198707.783400336,19249.8291038765,1539.97369198052,2732911246.58114,61088596.0324896,225681584.842107,NA,3019681427.45573,342625636.198777,20976130.5781423,363601766.776919,0,NA,NA,NA,NA,NA,49335126.5654509,225599521.271087,274934647.836538,271399047.995324,546333695.831862,0,0,36628497.1829311,0,36628497.1829311,512163692.365485,29991081.6685375,542154774.034022,118721483.465849,0,118721483.465849,136710955.315243,0,136710955.315243,45891593.7272324,0,45891593.7272324,1897247.62201757,0,1897247.62201757,NA,303221280.130342,413613897.482759,410384,592176,1821664,2824224,22049867.0605613,NA,4681778,4681778,NA,NA,NA,9493692,9493692,NA,NA,1440000,1440000,NA,5262900675.95513,3289312.92247196
3,3,22,"Karaye","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",144045,3.36,269895.535246379,19.3,52089.8383025512,49485.3463874236,49485.3463874236,13494.776762319,65584.6150648702,10795.8214098552,10795.8214098552,21591.6428197103,8636.65712788413,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,23,0.00084276867831886,NA,NA,NA,NA,NA,NA,NA,1,149941.96232334,0.00160421832990219,2998.8392464668,0.00160889615784595,1,18798.2538192173,18798.2538192173,0.00111428688909132,NA,NA,1,41255.1519356205,176480.372169043,217735.524104664,0,0,0,0,21148.9952041267,31050.509706169,84677.9485968132,77100.0736980936,7469.07452333885,597.521058878779,1060389557.55066,23702822.1825057,87566105.9968305,NA,1171658485.73,132941253.481555,8138892.12491147,141080145.606466,0,NA,NA,NA,NA,NA,19142390.0413486,87534264.7309008,106676654.772249,105304816.167541,211981470.93979,0,0,14212124.8797023,0,14212124.8797023,198723259.60836,11636759.1010322,210360018.709392,46064804.146713,0,46064804.146713,53044850.8345859,0,53044850.8345859,17806274.1073615,0,17806274.1073615,736145.957535955,0,736145.957535955,NA,117652075.046196,160485218.207223,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,11492364,11492364,NA,NA,1440000,1440000,NA,2062005117.3192,1288753.1983245
3,3,23,"Kibiya","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",138618,3.36,259727.024921258,19.3,50127.3158098028,47620.9500193126,47620.9500193126,12986.3512460629,63113.6670558657,10389.0809968503,10389.0809968503,20778.1619937006,8311.26479748025,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,23,0.00084276867831886,NA,NA,NA,NA,NA,NA,NA,1,144292.789984635,0.00154377823912237,2885.8557996927,0.00154827982650067,1,18090.0159527388,18090.0159527388,0.00107230532119866,NA,NA,1,39700.8341213638,169831.345963612,209532.180084976,0,0,0,0,20352.1914485448,29880.659199901,81487.6453788264,74195.2724209958,7187.67171561793,575.009018984752,1020438610.77134,22809801.1405781,84266989.3510268,NA,1127515401.26294,127932595.196683,7832253.45253899,135764848.649222,0,NA,NA,NA,NA,NA,18421186.5927429,84236347.7279184,102657534.320661,101337380.7318,203994915.052462,0,0,13676672.7520884,0,13676672.7520884,191236216.462853,11198335.7497093,202434552.212562,44329279.1919821,0,44329279.1919821,51046347.5510335,0,51046347.5510335,17135409.7970373,0,17135409.7970373,708411.123896831,0,708411.123896831,NA,113219447.66395,154438821.045151,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,11492364,11492364,NA,NA,1440000,1440000,NA,1985620236.83881,1241012.64802426
3,3,24,"Kiru","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",267168,3.36,500589.74876396,19.3,96613.8215114443,91783.1304358721,91783.1304358721,25029.487438198,121643.308949642,20023.5899505584,20023.5899505584,40047.1799011168,16018.8719604467,NA,NA,1,0.00129198966408269,15,0.00170435177820702,NA,NA,NA,36,0.00131911619215126,NA,NA,NA,NA,NA,NA,NA,1,278105.412822396,0.00297542991956199,5562.10825644793,0.00298410613835528,1,34866.1312532379,34866.1312532379,0.00206672775580375,NA,NA,1,76518.1466370639,327327.627280773,403845.773917837,0,0,0,0,39226.1775882267,57591.0484721981,157056.740398579,143001.648719305,13853.2937779957,1108.2544084038,1966761479.47999,43962897.6837494,162413561.088279,NA,2173137938.25202,246573284.807942,15095640.4681061,261668925.276048,0,NA,NA,NA,NA,NA,35504419.1923845,162354503.381758,197858922.574142,195314499.814986,393173422.389128,0,0,26359991.5294546,0,26359991.5294546,368582705.564554,21583322.2639076,390166027.828462,85438866.9809367,0,85438866.9809367,98385134.5605515,0,98385134.5605515,33026253.1897362,0,33026253.1897362,1365369.45526027,0,1365369.45526027,NA,218215624.186485,297660555.923408,473520,683280,2101920,3258720,25442154.3006477,NA,4681778,4681778,NA,NA,NA,17988048,17988048,NA,NA,1440000,1440000,NA,3809934465.68565,2381209.04105353
3,3,25,"Kumbotso","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",294391,3.36,551597.185023547,19.3,106458.256709545,101135.343874067,101135.343874067,27579.8592511774,134038.115960722,22063.8874009419,22063.8874009419,44127.7748018838,17651.1099207535,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,29,0.00106262137701074,NA,NA,NA,NA,NA,NA,NA,1,306442.877089315,0.00327861042284171,6128.8575417863,0.00328817070224184,1,38418.8048185859,38418.8048185859,0.00227731633563458,NA,NA,1,84314.9393139593,360680.573731937,444995.513045896,0,0,0,0,43223.1167144854,63459.270387093,173059.987957683,157572.757097126,15264.8708250911,1221.17964555786,2167164026.77563,48442483.4262213,178962640.22016,NA,2394569150.42202,271697792.729275,16633806.0435615,288331598.772836,0,NA,NA,NA,NA,NA,39122130.9081374,178897564.847059,218019695.755196,215216009.832889,433235705.588086,0,0,29045934.6416775,0,29045934.6416775,406139325.345306,23782548.1517023,429921873.497008,94144633.6738866,0,94144633.6738866,108410057.149117,0,108410057.149117,36391452.9538703,0,36391452.9538703,1504493.34989043,0,1504493.34989043,NA,240450637.126764,327990585.395137,347248,501072,1541408,2389728,18657579.8204749,NA,4681778,4681778,NA,NA,NA,14490372,14490372,NA,NA,1440000,1440000,NA,4182815215.264,2614259.50954
3,3,26,"Kunchi","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",110170,3.36,206424.319609105,19.3,39839.8936845574,37847.8990003295,37847.8990003295,10321.2159804553,50161.1096650126,8256.97278436422,8256.97278436422,16513.9455687284,6605.57822749138,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,33,0.00120918984280532,NA,NA,NA,NA,NA,NA,NA,1,114680.176258547,0.00122695500298743,2293.60352517093,0.0012305327481682,1,14377.4766445428,14377.4766445428,0.000852240526024444,NA,NA,1,31553.1957981694,134977.55980328,166530.75560145,0,0,0,0,16175.3952003793,23748.374843477,64764.2722545795,58968.4828999199,5712.57551623618,457.002291344199,811018206.500442,18128639.7989979,66973222.9349913,NA,896120069.234431,101677516.720906,6224872.4037731,107902389.124679,0,NA,NA,NA,NA,NA,14640682.5009919,66948869.7657214,81589552.2667133,80540328.3500156,162129880.616729,0,0,10869865.6530723,0,10869865.6530723,151989597.07767,8900147.52445913,160889744.602129,35231764.1906583,0,35231764.1906583,40570316.3348004,0,40570316.3348004,13618780.3700789,0,13618780.3700789,563026.832876783,0,563026.832876783,NA,89983887.7284144,122743979.241832,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,16489044,16489044,NA,NA,1440000,1440000,NA,1590212074.40172,993882.546501074
3,3,27,"Kura","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",143094,3.36,268113.656985979,19.3,51745.935798294,49158.6390083793,49158.6390083793,13405.682849299,65151.618647593,10724.5462794392,10724.5462794392,21449.0925588783,8579.63702355134,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,28,0.00102597926056209,NA,NA,NA,NA,NA,NA,NA,1,148952.029967691,0.00159362711443662,2979.04059935381,0.0015982740588761,1,18674.1458017084,18674.1458017084,0.00110693025171046,NA,NA,1,40982.7811522489,175315.23048462,216298.011636869,0,0,0,0,21009.3673486709,30845.5110270718,84118.8960152201,76591.0510309626,7419.76292021694,593.576162999063,1053388755.93151,23546333.6969938,86987985.5011313,NA,1163923075.12963,132063561.565411,8085158.31665162,140148719.882062,0,NA,NA,NA,NA,NA,19016010.0008798,86956354.4545351,105972364.455415,104609582.871173,210581947.326588,0,0,14118294.9601591,0,14118294.9601591,197411268.078716,11559932.0129341,208971200.09165,45760679.5415999,0,45760679.5415999,52694643.2387395,0,52694643.2387395,17688715.2425893,0,17688715.2425893,731285.845726335,0,731285.845726335,NA,116875323.868655,159425678.184903,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,13990704,13990704,NA,NA,1440000,1440000,NA,2051118157.64408,1281948.84852755
3,3,28,"Madobi","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",137685,3.36,257978.873063263,19.3,49789.9225012098,47300.4263761493,47300.4263761493,12898.9436531632,62688.8661543729,10319.1549225305,10319.1549225305,20638.309845061,8255.32393802442,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,23,0.00084276867831886,NA,NA,NA,NA,NA,NA,NA,1,143321.594518998,0.00153338748830284,2866.43189037996,0.00153785877672269,1,17968.2569828799,17968.2569828799,0.0010650879261657,NA,NA,1,39433.6186209581,168688.257434099,208121.876055057,0,0,0,0,20215.206391615,29679.5406219854,80939.1742341089,73695.8842522963,7139.29345514186,571.138789904021,1013570316.43835,22656274.5822368,83699811.1990948,NA,1119926402.21969,127071515.745828,7779536.68796859,134851052.433797,0,NA,NA,NA,NA,NA,18297198.6035133,83669375.8164051,101966574.419918,100655306.425269,202621880.845187,0,0,13584618.7931675,0,13584618.7931675,189949057.580457,11122962.80208,201072020.382537,44030910.888543,0,44030910.888543,50702768.4901243,0,50702768.4901243,17020076.0211883,0,17020076.0211883,703643.001585185,0,703643.001585185,NA,112457398.401441,153399335.408112,378816,546624,1681536,2606976,20353723.4405181,NA,4681778,4681778,NA,NA,NA,11492364,11492364,NA,NA,1440000,1440000,NA,1975880573.92444,1234925.35870278
3,3,29,"Makoda","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",220094,3.36,412387.711718675,19.3,79590.8283617043,75611.2869436191,75611.2869436191,20619.3855859338,100210.213947638,16495.508468747,16495.508468747,32991.016937494,13196.4067749976,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,32,0.00117254772635667,NA,NA,NA,NA,NA,NA,NA,1,229104.281686925,0.00245117032247903,4582.08563373851,0.00245831782404767,1,28722.8496378688,28722.8496378688,0.00170257807329422,NA,NA,1,63035.9360624698,269653.726489454,332689.662551924,0,0,0,0,32314.6721542369,47443.7216374714,129383.931538526,117805.294321276,11412.3953496459,912.9841364356,1620225480.08994,36216799.9266647,133796900.505164,NA,1790239180.52177,203127996.416184,12435845.2104569,215563841.626641,0,NA,NA,NA,NA,NA,29248673.6350486,133748248.545127,162996922.180176,160900817.172264,323897739.35244,0,0,21715459.8443069,0,21715459.8443069,303639814.64294,17780421.7958456,321420236.438786,70384858.9251043,0,70384858.9251043,81050042.6921263,0,81050042.6921263,27207151.1915416,0,27207151.1915416,1124796.47594792,0,1124796.47594792,NA,179766849.28472,245213881.884831,347248,501072,1541408,2389728,18657579.8204749,NA,4681778,4681778,NA,NA,NA,15989376,15989376,NA,NA,1440000,1440000,NA,3138585922.77397,1961616.20173373
3,3,30,"Minjibir","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",219611,3.36,411482.719920807,19.3,79416.1649447157,75445.3566974799,75445.3566974799,20574.1359960403,99990.300940756,16459.3087968323,16459.3087968323,32918.6175936645,13167.4470374658,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,28,0.00102597926056209,NA,NA,NA,NA,NA,NA,NA,1,228601.508471596,0.0024457911878104,4572.03016943192,0.00245292300406614,1,28659.8168592602,28659.8168592602,0.00169884173695883,NA,NA,1,62897.6026362148,269061.966832697,331959.569468912,0,0,0,0,32243.7570604565,47339.6055890971,129099.996315698,117546.768613364,11387.3506553158,910.980577329498,1616669867.91112,36137321.5475877,133503280.947412,NA,1786310470.40612,202682228.597575,12408554.538123,215090783.135698,0,NA,NA,NA,NA,NA,29184486.9267979,133454735.754923,162639222.681721,160547717.611648,323186940.293369,0,0,21667804.9009427,0,21667804.9009427,302973471.941764,17741402.3599346,320714874.301699,70230398.1635169,0,70230398.1635169,80872177.004646,0,80872177.004646,27147444.6387709,0,27147444.6387709,1122328.09108562,0,1122328.09108562,NA,179372347.898019,244675755.879804,347248,501072,1541408,2389728,18657579.8204749,NA,4681778,4681778,NA,NA,NA,13990704,13990704,NA,NA,1440000,1440000,NA,3129789038.63613,1956118.14914758
3,3,31,"Nasarawa1","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",596411,3.36,1117488.74359977,19.3,215675.327514755,204891.561139017,204891.561139017,55874.4371799883,271549.764694743,44699.5497439906,44699.5497439906,89399.0994879813,35759.6397951925,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,23,0.00084276867831886,NA,NA,NA,NA,NA,NA,NA,1,620827.072728838,0.0066421844448283,12416.5414545768,0.00666155275363296,1,77833.2143328351,77833.2143328351,0.00461364821972193,NA,NA,1,170814.859391686,730708.00961999,901522.869011675,0,0,0,0,87566.3395375639,128563.056991676,350604.741577798,319228.935779469,30925.3233749109,2474.00556941894,4390489058.33834,98140330.3182368,362563010.473642,NA,4851192399.13022,550436501.997206,33698669.1041728,584135171.101379,0,NA,NA,NA,NA,NA,79258092.8664705,362431173.330704,441689266.197175,436009238.191532,877698504.388707,0,0,58844580.5937596,0,58844580.5937596,822803554.349553,48181409.5054025,870984963.854956,190728979.873965,0,190728979.873965,219629508.355765,0,219629508.355765,73725972.7629946,0,73725972.7629946,3047974.91533879,0,3047974.91533879,NA,487132435.908063,664480887.751661,347248,501072,1541408,2389728,18657579.8204749,NA,4681778,4681778,NA,NA,NA,11492364,11492364,NA,NA,1440000,1440000,NA,8430740664.54922,5269212.91534326
3,3,32,"Rano","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",148276,3.36,277823.113500588,19.3,53619.8609056134,50938.8678603327,50938.8678603327,13891.1556750294,67511.0165806428,11112.9245400235,11112.9245400235,22225.849080047,8890.3396320188,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,18,0.000659558096075629,NA,NA,NA,NA,NA,NA,NA,1,154346.172414562,0.0016513386586454,3086.92344829124,0.00165615388733219,1,19350.4105196173,19350.4105196173,0.00114701657653445,NA,NA,1,42466.9298372458,181664.088748218,224131.018585464,0,0,0,0,21770.1996798715,31962.549045034,87165.1741201782,79364.7160794094,7688.46189748058,615.071904795792,1091536131.31578,24399039.6190997,90138164.6901041,NA,1206073335.62498,136846105.739394,8377953.89436199,145224059.633756,0,NA,NA,NA,NA,NA,19704654.9742858,90105388.1581384,109810043.132424,108397909.834137,218207952.966562,0,0,14629574.2904143,0,14629574.2904143,204560311.303337,11978562.8967659,216538874.200103,47417854.834656,0,47417854.834656,54602924.7967583,0,54602924.7967583,18329293.6203487,0,18329293.6203487,757768.600087481,0,757768.600087481,NA,121107841.85185,165199112.880657,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,8994024,8994024,NA,NA,1440000,1440000,NA,2119057989.64876,1324411.24353047
3,3,33,"Rimin Gado","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",103371,3.36,193685.107945111,19.3,37381.2258334064,35512.164541736,35512.164541736,9684.25539725553,47065.4812306619,7747.40431780443,7747.40431780443,15494.8086356089,6197.92345424354,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,22,0.000806126561870214,NA,NA,NA,NA,NA,NA,NA,1,107602.836525572,0.00115123505140976,2152.05673051143,0.0011545920006435,1,13490.1891460746,13490.1891460746,0.000799645596947198,NA,NA,1,29605.9308600578,126647.593123581,156253.523983639,0,0,0,0,15177.1514682618,22282.7744026964,60767.428403632,55329.3187423766,5360.03125795453,428.798982105302,760967259.908843,17009854.0860689,62840056.5309339,NA,840817170.525846,95402619.4150563,5840712.40129281,101243331.816349,0,NA,NA,NA,NA,NA,13737151.5912683,62817206.2862157,76554357.8774841,75569885.4667283,152124243.344212,0,0,10199045.8602499,0,10199045.8602499,142609754.3752,8350886.35518621,150960640.730387,33057481.1305486,0,33057481.1305486,38066571.3882604,0,38066571.3882604,12778314.8373915,0,12778314.8373915,528280.355280983,0,528280.355280983,NA,84430647.7114815,115168992.26838,378816,546624,1681536,2606976,20353723.4405181,NA,4681778,4681778,NA,NA,NA,10992696,10992696,NA,NA,1440000,1440000,NA,1492412269.69742,932757.66856089
3,3,34,"Rogo","X","X",NA,"X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",227607,3.36,426464.737344737,19.3,82307.6943075342,78192.3095921575,78192.3095921575,21323.2368672369,103630.931174771,17058.5894937895,17058.5894937895,34117.178987579,13646.8715950316,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,25,0.000916052911216152,NA,NA,NA,NA,NA,NA,NA,1,236924.851390388,0.00253484203834945,4738.49702780776,0.00254223352284941,1,29703.3160264542,29703.3160264542,0.0017606962821716,NA,NA,1,65187.6938915671,278858.468313926,344046.162205493,0,0,0,0,33417.7468945514,49063.2327584575,133800.505718872,121826.626916602,11801.9621995459,944.149228700908,1675532549.03282,37453075.4173597,138364113.211987,NA,1851349737.66217,210061854.845196,12860347.9459525,222922202.791148,0,NA,NA,NA,NA,NA,30247089.2439253,138313800.497109,168560889.741035,166393233.31907,334954123.060105,0,0,22456726.0751459,0,22456726.0751459,314004685.686278,18387363.8703782,332392049.556656,72787475.284952,0,72787475.284952,83816719.5245068,0,83816719.5245068,28135878.5848465,0,28135878.5848465,1163191.87029669,0,1163191.87029669,NA,185903265.264602,253584359.47441,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,12491700,12491700,NA,NA,1440000,1440000,NA,3239137378.08467,2024460.86130292
