"","state","lga","year","prev_u5"
"1","Abia","Aba North",2018,0.236810571271235
"2","Abia","Aba North",2019,0.239432318885306
"3","Abia","Aba North",2020,0.271454416903397
"4","Abia","Aba North",2021,0.199816639331325
"5","Abia","Aba South",2018,0.285771864673715
"6","Abia","Aba South",2019,0.27249070122114
"7","Abia","Aba South",2020,0.305957739105152
"8","Abia","Aba South",2021,0.241954489228555
"9","Abia","Arochukwu",2018,0.406905021508889
"10","Abia","Arochukwu",2019,0.381804026628628
"11","Abia","Arochukwu",2020,0.400366753273249
"12","Abia","Arochukwu",2021,0.37547267286662
"13","Abia","Bende",2018,0.3755051208581
"14","Abia","Bende",2019,0.372336087454966
"15","Abia","Bende",2020,0.395918490074788
"16","Abia","Bende",2021,0.313779049210697
"17","Abia","Ikwuano",2018,0.385585663997289
"18","Abia","Ikwuano",2019,0.374301324135869
"19","Abia","Ikwuano",2020,0.402909458692914
"20","Abia","Ikwuano",2021,0.347094639153141
"21","Abia","Isiala Ngwa North",2018,0.395631664964049
"22","Abia","Isiala Ngwa North",2019,0.382129063832373
"23","Abia","Isiala Ngwa North",2020,0.405391486684656
"24","Abia","Isiala Ngwa North",2021,0.36839743015953
"25","Abia","Isiala Ngwa South",2018,0.363785889297607
"26","Abia","Isiala Ngwa South",2019,0.370324537135272
"27","Abia","Isiala Ngwa South",2020,0.394349745021115
"28","Abia","Isiala Ngwa South",2021,0.339175010900991
"29","Abia","Isuikwato",2018,0.353286759202351
"30","Abia","Isuikwato",2019,0.366729058585477
"31","Abia","Isuikwato",2020,0.388526275660322
"32","Abia","Isuikwato",2021,0.314910962925544
"33","Abia","Obi Nwa",2018,0.397890389890746
"34","Abia","Obi Nwa",2019,0.364103619767954
"35","Abia","Obi Nwa",2020,0.389955852898122
"36","Abia","Obi Nwa",2021,0.367133148417789
"37","Abia","Ohafia",2018,0.36202667536154
"38","Abia","Ohafia",2019,0.360138623517363
"39","Abia","Ohafia",2020,0.381293877869617
"40","Abia","Ohafia",2021,0.303088206175808
"41","Abia","Osisioma Ngwa",2018,0.311616519174823
"42","Abia","Osisioma Ngwa",2019,0.316321457953574
"43","Abia","Osisioma Ngwa",2020,0.343682778641217
"44","Abia","Osisioma Ngwa",2021,0.297923100873195
"45","Abia","Ugwunagbo",2018,0.381745562897503
"46","Abia","Ugwunagbo",2019,0.362772451333455
"47","Abia","Ugwunagbo",2020,0.401075733117037
"48","Abia","Ugwunagbo",2021,0.364853355089232
"49","Abia","Ukwa East",2018,0.393826506884852
"50","Abia","Ukwa East",2019,0.395340613961311
"51","Abia","Ukwa East",2020,0.424630090557478
"52","Abia","Ukwa East",2021,0.394638025490363
"53","Abia","Ukwa West",2018,0.355006898944344
"54","Abia","Ukwa West",2019,0.362484933573926
"55","Abia","Ukwa West",2020,0.389340024021885
"56","Abia","Ukwa West",2021,0.326922269424867
"57","Abia","Umu Nneochi",2018,0.352511819761415
"58","Abia","Umu Nneochi",2019,0.361476752224252
"59","Abia","Umu Nneochi",2020,0.382911431711111
"60","Abia","Umu Nneochi",2021,0.281369807463012
"61","Abia","Umuahia North",2018,0.289916341698662
"62","Abia","Umuahia North",2019,0.292020032293729
"63","Abia","Umuahia North",2020,0.317757056837724
"64","Abia","Umuahia North",2021,0.253520886146658
"65","Abia","Umuahia South",2018,0.310314605244846
"66","Abia","Umuahia South",2019,0.321701276650642
"67","Abia","Umuahia South",2020,0.348078152847313
"68","Abia","Umuahia South",2021,0.268294257798293
"69","Adamawa","Demsa",2018,0.410604341684262
"70","Adamawa","Demsa",2019,0.416617777233843
"71","Adamawa","Demsa",2020,0.436604836254728
"72","Adamawa","Demsa",2021,0.372826671389621
"73","Adamawa","Fufore",2018,0.397380534181216
"74","Adamawa","Fufore",2019,0.407519414457979
"75","Adamawa","Fufore",2020,0.445307803684624
"76","Adamawa","Fufore",2021,0.356277167278181
"77","Adamawa","Ganye",2018,0.411286060003093
"78","Adamawa","Ganye",2019,0.399792097944892
"79","Adamawa","Ganye",2020,0.404400126962887
"80","Adamawa","Ganye",2021,0.321747380550992
"81","Adamawa","Girei",2018,0.415530533884611
"82","Adamawa","Girei",2019,0.389015582204184
"83","Adamawa","Girei",2020,0.441903447464614
"84","Adamawa","Girei",2021,0.33650063846618
"85","Adamawa","Gombi",2018,0.374915779301039
"86","Adamawa","Gombi",2019,0.341963376173081
"87","Adamawa","Gombi",2020,0.390002007741103
"88","Adamawa","Gombi",2021,0.310804216848955
"89","Adamawa","Guyuk",2018,0.452589446459907
"90","Adamawa","Guyuk",2019,0.409482467060043
"91","Adamawa","Guyuk",2020,0.447309436577747
"92","Adamawa","Guyuk",2021,0.376905589446821
"93","Adamawa","Hong",2018,0.464175435107713
"94","Adamawa","Hong",2019,0.398681421912738
"95","Adamawa","Hong",2020,0.45654500917216
"96","Adamawa","Hong",2021,0.372752605339749
"97","Adamawa","Jada",2018,0.425258499888819
"98","Adamawa","Jada",2019,0.396892689024376
"99","Adamawa","Jada",2020,0.407989751285186
"100","Adamawa","Jada",2021,0.335710795936723
"101","Adamawa","Lamurde",2018,0.428116587554353
"102","Adamawa","Lamurde",2019,0.418504905632655
"103","Adamawa","Lamurde",2020,0.439324145406317
"104","Adamawa","Lamurde",2021,0.373074170225656
"105","Adamawa","Madagali",2018,0.394864473145114
"106","Adamawa","Madagali",2019,0.337742152319507
"107","Adamawa","Madagali",2020,0.419279010080975
"108","Adamawa","Madagali",2021,0.364493499168119
"109","Adamawa","Maiha",2018,0.450894135370055
"110","Adamawa","Maiha",2019,0.413215826179183
"111","Adamawa","Maiha",2020,0.46612259880574
"112","Adamawa","Maiha",2021,0.385814356532021
"113","Adamawa","Mayo Belwa",2018,0.429641534932288
"114","Adamawa","Mayo Belwa",2019,0.419671030616898
"115","Adamawa","Mayo Belwa",2020,0.432623626171322
"116","Adamawa","Mayo Belwa",2021,0.382075231025588
"117","Adamawa","Michika",2018,0.412538538053289
"118","Adamawa","Michika",2019,0.356915831266945
"119","Adamawa","Michika",2020,0.432206370892402
"120","Adamawa","Michika",2021,0.344306937377049
"121","Adamawa","Mubi North",2018,0.353860761838735
"122","Adamawa","Mubi North",2019,0.338189296297031
"123","Adamawa","Mubi North",2020,0.416287005540516
"124","Adamawa","Mubi North",2021,0.332361139172725
"125","Adamawa","Mubi South",2018,0.381293572603959
"126","Adamawa","Mubi South",2019,0.360897433613821
"127","Adamawa","Mubi South",2020,0.434425141093475
"128","Adamawa","Mubi South",2021,0.315225375707462
"129","Adamawa","Numan",2018,0.416801857288137
"130","Adamawa","Numan",2019,0.380588317528963
"131","Adamawa","Numan",2020,0.41465276114496
"132","Adamawa","Numan",2021,0.342888259683465
"133","Adamawa","Shelleng",2018,0.454152133160458
"134","Adamawa","Shelleng",2019,0.426315443455166
"135","Adamawa","Shelleng",2020,0.459607636580982
"136","Adamawa","Shelleng",2021,0.362383143633542
"137","Adamawa","Song",2018,0.439195869983223
"138","Adamawa","Song",2019,0.418444655130927
"139","Adamawa","Song",2020,0.45703431438391
"140","Adamawa","Song",2021,0.370122739000197
"141","Adamawa","Toungo",2018,0.445840223883413
"142","Adamawa","Toungo",2019,0.421485555098606
"143","Adamawa","Toungo",2020,0.408517643817106
"144","Adamawa","Toungo",2021,0.364283834943961
"145","Adamawa","Yola North",2018,0.339977915948024
"146","Adamawa","Yola North",2019,0.298270524862451
"147","Adamawa","Yola North",2020,0.350306549561191
"148","Adamawa","Yola North",2021,0.25849638684351
"149","Adamawa","Yola South",2018,0.293444760531383
"150","Adamawa","Yola South",2019,0.266096687964983
"151","Adamawa","Yola South",2020,0.325218215775556
"152","Adamawa","Yola South",2021,0.249382175214907
"153","Akwa Ibom","Abak",2018,0.387289057759566
"154","Akwa Ibom","Abak",2019,0.349564298352734
"155","Akwa Ibom","Abak",2020,0.384923759450103
"156","Akwa Ibom","Abak",2021,0.33870629288191
"157","Akwa Ibom","Eastern Obolo",2018,0.446758151046438
"158","Akwa Ibom","Eastern Obolo",2019,0.438419711492156
"159","Akwa Ibom","Eastern Obolo",2020,0.4745206692143
"160","Akwa Ibom","Eastern Obolo",2021,0.460672513209683
"161","Akwa Ibom","Eket",2018,0.300744978659434
"162","Akwa Ibom","Eket",2019,0.278764868387754
"163","Akwa Ibom","Eket",2020,0.330777891347753
"164","Akwa Ibom","Eket",2021,0.285237381879433
"165","Akwa Ibom","Esit Eket",2018,0.40573826086634
"166","Akwa Ibom","Esit Eket",2019,0.361326240240474
"167","Akwa Ibom","Esit Eket",2020,0.414537083335491
"168","Akwa Ibom","Esit Eket",2021,0.395329894146771
"169","Akwa Ibom","Essien Udim",2018,0.373228594747873
"170","Akwa Ibom","Essien Udim",2019,0.373059092737949
"171","Akwa Ibom","Essien Udim",2020,0.402273145248003
"172","Akwa Ibom","Essien Udim",2021,0.338767721569058
"173","Akwa Ibom","Etim Ekpo",2018,0.421977064915137
"174","Akwa Ibom","Etim Ekpo",2019,0.404732779977333
"175","Akwa Ibom","Etim Ekpo",2020,0.433746028641671
"176","Akwa Ibom","Etim Ekpo",2021,0.393645337856323
"177","Akwa Ibom","Etinan",2018,0.392886582258347
"178","Akwa Ibom","Etinan",2019,0.376395334185748
"179","Akwa Ibom","Etinan",2020,0.417850152095386
"180","Akwa Ibom","Etinan",2021,0.409314054225578
"181","Akwa Ibom","Ibeno",2018,0.3127199088585
"182","Akwa Ibom","Ibeno",2019,0.284815251748675
"183","Akwa Ibom","Ibeno",2020,0.345569629832786
"184","Akwa Ibom","Ibeno",2021,0.329885506197309
"185","Akwa Ibom","Ibesikpo Asutan",2018,0.36902193956158
"186","Akwa Ibom","Ibesikpo Asutan",2019,0.325535000614281
"187","Akwa Ibom","Ibesikpo Asutan",2020,0.366516651944185
"188","Akwa Ibom","Ibesikpo Asutan",2021,0.330689091542281
"189","Akwa Ibom","Ibiono Ibom",2018,0.383164562340095
"190","Akwa Ibom","Ibiono Ibom",2019,0.341832836178785
"191","Akwa Ibom","Ibiono Ibom",2020,0.376917676481663
"192","Akwa Ibom","Ibiono Ibom",2021,0.303898830146217
"193","Akwa Ibom","Ika",2018,0.385277566278057
"194","Akwa Ibom","Ika",2019,0.397116252966983
"195","Akwa Ibom","Ika",2020,0.429142118101885
"196","Akwa Ibom","Ika",2021,0.392409370728615
"197","Akwa Ibom","Ikono",2018,0.389325990922235
"198","Akwa Ibom","Ikono",2019,0.37699616663435
"199","Akwa Ibom","Ikono",2020,0.406041772392198
"200","Akwa Ibom","Ikono",2021,0.363164642845845
"201","Akwa Ibom","Ikot Abasi",2018,0.401823583738182
"202","Akwa Ibom","Ikot Abasi",2019,0.3876206769243
"203","Akwa Ibom","Ikot Abasi",2020,0.423038172996483
"204","Akwa Ibom","Ikot Abasi",2021,0.405958566993103
"205","Akwa Ibom","Ikot Ekpene",2018,0.314810974663148
"206","Akwa Ibom","Ikot Ekpene",2019,0.29739441341744
"207","Akwa Ibom","Ikot Ekpene",2020,0.337525253834535
"208","Akwa Ibom","Ikot Ekpene",2021,0.274978564924173
"209","Akwa Ibom","Ini",2018,0.423967166428342
"210","Akwa Ibom","Ini",2019,0.40424847172035
"211","Akwa Ibom","Ini",2020,0.427426188680502
"212","Akwa Ibom","Ini",2021,0.375593575958157
"213","Akwa Ibom","Itu",2018,0.306060176261259
"214","Akwa Ibom","Itu",2019,0.296769007396316
"215","Akwa Ibom","Itu",2020,0.330895506680928
"216","Akwa Ibom","Itu",2021,0.301249579661094
"217","Akwa Ibom","Mbo",2018,0.438385617584311
"218","Akwa Ibom","Mbo",2019,0.40898617915062
"219","Akwa Ibom","Mbo",2020,0.450473247791435
"220","Akwa Ibom","Mbo",2021,0.435097716306194
"221","Akwa Ibom","Mkpat Enin",2018,0.42745370317288
"222","Akwa Ibom","Mkpat Enin",2019,0.394515457581139
"223","Akwa Ibom","Mkpat Enin",2020,0.444250002349026
"224","Akwa Ibom","Mkpat Enin",2021,0.42733476909377
"225","Akwa Ibom","Nsit Atai",2018,0.431821468833392
"226","Akwa Ibom","Nsit Atai",2019,0.393908194367712
"227","Akwa Ibom","Nsit Atai",2020,0.433499271783548
"228","Akwa Ibom","Nsit Atai",2021,0.411161337209227
"229","Akwa Ibom","Nsit Ibom",2018,0.373786499481773
"230","Akwa Ibom","Nsit Ibom",2019,0.35102839774962
"231","Akwa Ibom","Nsit Ibom",2020,0.390601943727487
"232","Akwa Ibom","Nsit Ibom",2021,0.346176612720455
"233","Akwa Ibom","Nsit Ubium",2018,0.393568775940014
"234","Akwa Ibom","Nsit Ubium",2019,0.376932262787597
"235","Akwa Ibom","Nsit Ubium",2020,0.423078784994347
"236","Akwa Ibom","Nsit Ubium",2021,0.404382596189699
"237","Akwa Ibom","Obot Akara",2018,0.388758843640229
"238","Akwa Ibom","Obot Akara",2019,0.393791635751038
"239","Akwa Ibom","Obot Akara",2020,0.418035098851228
"240","Akwa Ibom","Obot Akara",2021,0.38393235356423
"241","Akwa Ibom","Okobo",2018,0.409188046780199
"242","Akwa Ibom","Okobo",2019,0.39337385133658
"243","Akwa Ibom","Okobo",2020,0.432972019690638
"244","Akwa Ibom","Okobo",2021,0.410863919116908
"245","Akwa Ibom","Onna",2018,0.396601359045308
"246","Akwa Ibom","Onna",2019,0.387222154469795
"247","Akwa Ibom","Onna",2020,0.429466895225876
"248","Akwa Ibom","Onna",2021,0.40100859564026
"249","Akwa Ibom","Oron",2018,0.378612729266374
"250","Akwa Ibom","Oron",2019,0.317417838540409
"251","Akwa Ibom","Oron",2020,0.368251748525204
"252","Akwa Ibom","Oron",2021,0.333243362240129
"253","Akwa Ibom","Oruk Anam",2018,0.438555181943548
"254","Akwa Ibom","Oruk Anam",2019,0.415887279591161
"255","Akwa Ibom","Oruk Anam",2020,0.448813711207891
"256","Akwa Ibom","Oruk Anam",2021,0.400159742515906
"257","Akwa Ibom","Udung Uko",2018,0.436290460592876
"258","Akwa Ibom","Udung Uko",2019,0.403066904816171
"259","Akwa Ibom","Udung Uko",2020,0.440145481982805
"260","Akwa Ibom","Udung Uko",2021,0.435795366476033
"261","Akwa Ibom","Ukanafun",2018,0.425703699868018
"262","Akwa Ibom","Ukanafun",2019,0.406874608656507
"263","Akwa Ibom","Ukanafun",2020,0.43696545638781
"264","Akwa Ibom","Ukanafun",2021,0.405581750334512
"265","Akwa Ibom","Uruan",2018,0.401362666381425
"266","Akwa Ibom","Uruan",2019,0.36139776400215
"267","Akwa Ibom","Uruan",2020,0.400262976328471
"268","Akwa Ibom","Uruan",2021,0.358545264444847
"269","Akwa Ibom","Urue Offong/Oruko",2018,0.445976296138416
"270","Akwa Ibom","Urue Offong/Oruko",2019,0.398545511963806
"271","Akwa Ibom","Urue Offong/Oruko",2020,0.435693889309309
"272","Akwa Ibom","Urue Offong/Oruko",2021,0.417857853325399
"273","Akwa Ibom","Uyo",2018,0.227971415215234
"274","Akwa Ibom","Uyo",2019,0.184296184611245
"275","Akwa Ibom","Uyo",2020,0.232808142857409
"276","Akwa Ibom","Uyo",2021,0.203000994182806
"277","Anambra","Aguata",2018,0.262419758719853
"278","Anambra","Aguata",2019,0.31639060560584
"279","Anambra","Aguata",2020,0.329620693076158
"280","Anambra","Aguata",2021,0.265141182085712
"281","Anambra","Anambra East",2018,0.315650176246121
"282","Anambra","Anambra East",2019,0.338649175513205
"283","Anambra","Anambra East",2020,0.363011486265328
"284","Anambra","Anambra East",2021,0.301507328461018
"285","Anambra","Anambra West",2018,0.352958889550679
"286","Anambra","Anambra West",2019,0.379722532694708
"287","Anambra","Anambra West",2020,0.405991496620323
"288","Anambra","Anambra West",2021,0.325777937393355
"289","Anambra","Anaocha",2018,0.276794768088155
"290","Anambra","Anaocha",2019,0.304256519022043
"291","Anambra","Anaocha",2020,0.329634245822819
"292","Anambra","Anaocha",2021,0.24497680002957
"293","Anambra","Awka North",2018,0.339691831828609
"294","Anambra","Awka North",2019,0.349988418416975
"295","Anambra","Awka North",2020,0.374962951122421
"296","Anambra","Awka North",2021,0.294265710450522
"297","Anambra","Awka South",2018,0.226334858500532
"298","Anambra","Awka South",2019,0.245755147488116
"299","Anambra","Awka South",2020,0.270241222766546
"300","Anambra","Awka South",2021,0.185000569784217
"301","Anambra","Ayamelum",2018,0.330651811414069
"302","Anambra","Ayamelum",2019,0.355855724548595
"303","Anambra","Ayamelum",2020,0.384355675670016
"304","Anambra","Ayamelum",2021,0.298945247258948
"305","Anambra","Dunukofia",2018,0.28628323154984
"306","Anambra","Dunukofia",2019,0.301771270304476
"307","Anambra","Dunukofia",2020,0.329919182301559
"308","Anambra","Dunukofia",2021,0.282415857352368
"309","Anambra","Ekwusigo",2018,0.310409895015338
"310","Anambra","Ekwusigo",2019,0.320581662261477
"311","Anambra","Ekwusigo",2020,0.343792498165848
"312","Anambra","Ekwusigo",2021,0.26175401713488
"313","Anambra","Idemili North",2018,0.225041289641237
"314","Anambra","Idemili North",2019,0.264970152252946
"315","Anambra","Idemili North",2020,0.280431942739316
"316","Anambra","Idemili North",2021,0.205009340703057
"317","Anambra","Idemili South",2018,0.23777772926565
"318","Anambra","Idemili South",2019,0.292934743281776
"319","Anambra","Idemili South",2020,0.319560731204917
"320","Anambra","Idemili South",2021,0.257678846352842
"321","Anambra","Ihiala",2018,0.343125615157225
"322","Anambra","Ihiala",2019,0.355026667752163
"323","Anambra","Ihiala",2020,0.373457677352034
"324","Anambra","Ihiala",2021,0.297199336144212
"325","Anambra","Njikoka",2018,0.303322629910268
"326","Anambra","Njikoka",2019,0.299748045788209
"327","Anambra","Njikoka",2020,0.327492849036965
"328","Anambra","Njikoka",2021,0.241825616962766
"329","Anambra","Nnewi North",2018,0.242452663518974
"330","Anambra","Nnewi North",2019,0.271120780282785
"331","Anambra","Nnewi North",2020,0.30000881297928
"332","Anambra","Nnewi North",2021,0.265586379568319
"333","Anambra","Nnewi South",2018,0.298536600573098
"334","Anambra","Nnewi South",2019,0.327331959088403
"335","Anambra","Nnewi South",2020,0.350983220814899
"336","Anambra","Nnewi South",2021,0.260384953141491
"337","Anambra","Ogbaru",2018,0.241451674848182
"338","Anambra","Ogbaru",2019,0.284602530963775
"339","Anambra","Ogbaru",2020,0.308821024172711
"340","Anambra","Ogbaru",2021,0.229894852725112
"341","Anambra","Onitsha North",2018,0.212813291308719
"342","Anambra","Onitsha North",2019,0.208823505952858
"343","Anambra","Onitsha North",2020,0.240268701093162
"344","Anambra","Onitsha North",2021,0.167413717273917
"345","Anambra","Onitsha South",2018,0.200375631342556
"346","Anambra","Onitsha South",2019,0.2151624183278
"347","Anambra","Onitsha South",2020,0.237830393199534
"348","Anambra","Onitsha South",2021,0.158652857484371
"349","Anambra","Orumba North",2018,0.309056437837901
"350","Anambra","Orumba North",2019,0.342502136622373
"351","Anambra","Orumba North",2020,0.365074308583583
"352","Anambra","Orumba North",2021,0.288551646627492
"353","Anambra","Orumba South",2018,0.343168603674107
"354","Anambra","Orumba South",2019,0.348132722745195
"355","Anambra","Orumba South",2020,0.370266075578878
"356","Anambra","Orumba South",2021,0.287541692309444
"357","Anambra","Oyi",2018,0.267787306130793
"358","Anambra","Oyi",2019,0.307647061840555
"359","Anambra","Oyi",2020,0.332676955779283
"360","Anambra","Oyi",2021,0.252677935995735
"361","Bauchi","Alkaleri",2018,0.407149005507212
"362","Bauchi","Alkaleri",2019,0.371334232075333
"363","Bauchi","Alkaleri",2020,0.391819300669557
"364","Bauchi","Alkaleri",2021,0.380882878968931
"365","Bauchi","Bauchi",2018,0.265305099334639
"366","Bauchi","Bauchi",2019,0.251586189554343
"367","Bauchi","Bauchi",2020,0.25465387857941
"368","Bauchi","Bauchi",2021,0.25444903274088
"369","Bauchi","Bogoro",2018,0.3810176162092
"370","Bauchi","Bogoro",2019,0.373850554643441
"371","Bauchi","Bogoro",2020,0.378978781246203
"372","Bauchi","Bogoro",2021,0.341377951106323
"373","Bauchi","Damban",2018,0.365558049666979
"374","Bauchi","Damban",2019,0.360733822277133
"375","Bauchi","Damban",2020,0.376828392598326
"376","Bauchi","Damban",2021,0.346569588048218
"377","Bauchi","Darazo",2018,0.394808289616113
"378","Bauchi","Darazo",2019,0.369454734754815
"379","Bauchi","Darazo",2020,0.389108696096994
"380","Bauchi","Darazo",2021,0.384259611811812
"381","Bauchi","Dass",2018,0.358291690000664
"382","Bauchi","Dass",2019,0.34659759827582
"383","Bauchi","Dass",2020,0.357209736616275
"384","Bauchi","Dass",2021,0.308988709385871
"385","Bauchi","Gamawa",2018,0.360644597929515
"386","Bauchi","Gamawa",2019,0.400944311706068
"387","Bauchi","Gamawa",2020,0.386475033525922
"388","Bauchi","Gamawa",2021,0.359874333297599
"389","Bauchi","Ganjuwa",2018,0.411664380409919
"390","Bauchi","Ganjuwa",2019,0.367815255744379
"391","Bauchi","Ganjuwa",2020,0.374007015310195
"392","Bauchi","Ganjuwa",2021,0.393179529255386
"393","Bauchi","Giade",2018,0.384390058440233
"394","Bauchi","Giade",2019,0.366746500431509
"395","Bauchi","Giade",2020,0.389398358122553
"396","Bauchi","Giade",2021,0.366535405020652
"397","Bauchi","Itas/Gadau",2018,0.377464490881906
"398","Bauchi","Itas/Gadau",2019,0.379273776201894
"399","Bauchi","Itas/Gadau",2020,0.377000385701981
"400","Bauchi","Itas/Gadau",2021,0.381244032292107
"401","Bauchi","Jama'are",2018,0.319260908708371
"402","Bauchi","Jama'are",2019,0.351367310877474
"403","Bauchi","Jama'are",2020,0.355333294525369
"404","Bauchi","Jama'are",2021,0.359451139800024
"405","Bauchi","Katagum",2018,0.368500322708269
"406","Bauchi","Katagum",2019,0.371375873429235
"407","Bauchi","Katagum",2020,0.379016951343555
"408","Bauchi","Katagum",2021,0.380968330796419
"409","Bauchi","Kirfi",2018,0.389193265214177
"410","Bauchi","Kirfi",2019,0.392404964133237
"411","Bauchi","Kirfi",2020,0.392970182275254
"412","Bauchi","Kirfi",2021,0.361234585997568
"413","Bauchi","Misau",2018,0.350691841298282
"414","Bauchi","Misau",2019,0.376280680531316
"415","Bauchi","Misau",2020,0.374471797688101
"416","Bauchi","Misau",2021,0.362267053314143
"417","Bauchi","Ningi",2018,0.388426981654671
"418","Bauchi","Ningi",2019,0.368089523228863
"419","Bauchi","Ningi",2020,0.380136231684792
"420","Bauchi","Ningi",2021,0.389943262739144
"421","Bauchi","Shira",2018,0.359596732438807
"422","Bauchi","Shira",2019,0.379215623322065
"423","Bauchi","Shira",2020,0.385712808878318
"424","Bauchi","Shira",2021,0.392879304191833
"425","Bauchi","Tafawa Balewa",2018,0.386056490902188
"426","Bauchi","Tafawa Balewa",2019,0.370914513567265
"427","Bauchi","Tafawa Balewa",2020,0.376360987542107
"428","Bauchi","Tafawa Balewa",2021,0.363034185313368
"429","Bauchi","Toro",2018,0.399340811067118
"430","Bauchi","Toro",2019,0.366086565681835
"431","Bauchi","Toro",2020,0.379151032197551
"432","Bauchi","Toro",2021,0.384400414864374
"433","Bauchi","Warji",2018,0.37876363011595
"434","Bauchi","Warji",2019,0.360454130789329
"435","Bauchi","Warji",2020,0.369601769689695
"436","Bauchi","Warji",2021,0.364353649233543
"437","Bauchi","Zaki",2018,0.324126774005976
"438","Bauchi","Zaki",2019,0.367719640187075
"439","Bauchi","Zaki",2020,0.353863394792644
"440","Bauchi","Zaki",2021,0.365068041473242
"441","Bayelsa","Brass",2018,0.41454019030308
"442","Bayelsa","Brass",2019,0.454502002213386
"443","Bayelsa","Brass",2020,0.442189211328898
"444","Bayelsa","Brass",2021,0.421687422821631
"445","Bayelsa","Ekeremor",2018,0.410194663739533
"446","Bayelsa","Ekeremor",2019,0.482373899201985
"447","Bayelsa","Ekeremor",2020,0.4529519116003
"448","Bayelsa","Ekeremor",2021,0.397526928675432
"449","Bayelsa","Kolokuma/Opokuma",2018,0.36590848451071
"450","Bayelsa","Kolokuma/Opokuma",2019,0.421228229062302
"451","Bayelsa","Kolokuma/Opokuma",2020,0.408371310975385
"452","Bayelsa","Kolokuma/Opokuma",2021,0.355759318927423
"453","Bayelsa","Nembe",2018,0.372920183664181
"454","Bayelsa","Nembe",2019,0.401405954727982
"455","Bayelsa","Nembe",2020,0.403233204963508
"456","Bayelsa","Nembe",2021,0.387929997979592
"457","Bayelsa","Ogbia",2018,0.413681459216565
"458","Bayelsa","Ogbia",2019,0.429694863600824
"459","Bayelsa","Ogbia",2020,0.416621933891963
"460","Bayelsa","Ogbia",2021,0.391788478946852
"461","Bayelsa","Sagbama",2018,0.402067010628706
"462","Bayelsa","Sagbama",2019,0.447568555513375
"463","Bayelsa","Sagbama",2020,0.434549357352713
"464","Bayelsa","Sagbama",2021,0.363728081619712
"465","Bayelsa","Southern Ijaw",2018,0.4452580048207
"466","Bayelsa","Southern Ijaw",2019,0.480757507767503
"467","Bayelsa","Southern Ijaw",2020,0.457924595777262
"468","Bayelsa","Southern Ijaw",2021,0.425964938147358
"469","Bayelsa","Yenegoa",2018,0.285898452028203
"470","Bayelsa","Yenegoa",2019,0.300812701240468
"471","Bayelsa","Yenegoa",2020,0.302236390582999
"472","Bayelsa","Yenegoa",2021,0.239363960337221
"473","Benue","Ado",2018,0.378190926069325
"474","Benue","Ado",2019,0.398453889626301
"475","Benue","Ado",2020,0.402101805830282
"476","Benue","Ado",2021,0.350242497527444
"477","Benue","Agatu",2018,0.411678189901978
"478","Benue","Agatu",2019,0.397709097077079
"479","Benue","Agatu",2020,0.397918877712889
"480","Benue","Agatu",2021,0.322368019479471
"481","Benue","Apa",2018,0.418524542568495
"482","Benue","Apa",2019,0.391504987947025
"483","Benue","Apa",2020,0.393478413026699
"484","Benue","Apa",2021,0.32100908060332
"485","Benue","Buruku",2018,0.350941511137012
"486","Benue","Buruku",2019,0.42676555694388
"487","Benue","Buruku",2020,0.383788071653495
"488","Benue","Buruku",2021,0.294466891863682
"489","Benue","Gboko",2018,0.290588163576018
"490","Benue","Gboko",2019,0.339815273103338
"491","Benue","Gboko",2020,0.306505982394295
"492","Benue","Gboko",2021,0.228488303492715
"493","Benue","Guma",2018,0.4269259890069
"494","Benue","Guma",2019,0.405477311143584
"495","Benue","Guma",2020,0.389485454235683
"496","Benue","Guma",2021,0.301682281850092
"497","Benue","Gwer East",2018,0.364925512320498
"498","Benue","Gwer East",2019,0.373967373927856
"499","Benue","Gwer East",2020,0.355263869111244
"500","Benue","Gwer East",2021,0.310528638435088
"501","Benue","Gwer West",2018,0.354915792955918
"502","Benue","Gwer West",2019,0.362190942898184
"503","Benue","Gwer West",2020,0.355669921358477
"504","Benue","Gwer West",2021,0.287195722562123
"505","Benue","Katsina Ala",2018,0.356483803639803
"506","Benue","Katsina Ala",2019,0.438934001427389
"507","Benue","Katsina Ala",2020,0.392827931173389
"508","Benue","Katsina Ala",2021,0.344361684316418
"509","Benue","Konshisha",2018,0.379872871183091
"510","Benue","Konshisha",2019,0.414308417847162
"511","Benue","Konshisha",2020,0.380810201339596
"512","Benue","Konshisha",2021,0.292860740485038
"513","Benue","Kwande",2018,0.343299148850125
"514","Benue","Kwande",2019,0.403797459883024
"515","Benue","Kwande",2020,0.364636020312118
"516","Benue","Kwande",2021,0.331134902313729
"517","Benue","Logo",2018,0.387036020936657
"518","Benue","Logo",2019,0.43718631717432
"519","Benue","Logo",2020,0.389131502690716
"520","Benue","Logo",2021,0.303226773581687
"521","Benue","Makurdi",2018,0.269418762152975
"522","Benue","Makurdi",2019,0.262038946000476
"523","Benue","Makurdi",2020,0.246459607862612
"524","Benue","Makurdi",2021,0.182552202088725
"525","Benue","Obi",2018,0.368451546047019
"526","Benue","Obi",2019,0.391699206313934
"527","Benue","Obi",2020,0.385793809361435
"528","Benue","Obi",2021,0.363774651764545
"529","Benue","Ogbadibo",2018,0.378137397884755
"530","Benue","Ogbadibo",2019,0.372569150148125
